"id","name","desc","atk","def","type","level","race","attribute","scale","linkval","linkmarkers","archetype","set_tag","setcode","ban_tcg","ban_ocg","ban_goat","image_url","image_url_small"
"13039848","Giant Soldier of Stone","A giant warrior made of stone. A punch from this creature has earth-shaking results.","1300","2000","Normal Monster","3","Rock","EARTH","null","null","null","null","DB1-EN124,SDP-007,RP01-EN010,BP01-EN171,YGLD-ENA15,SDMY-EN019,BP01-EN171,YSYR-EN003,LCYW-EN007,SDY-013,DEM2-EN001,SYE-010,LOB-068,DLG1-EN011,LOB-E054,LOB-EN068,SDY-E011,","Dark Beginning 1,Starter Deck: Pegasus,Retro Pack,Battle Pack: Epic Dawn,Yugi's Legendary Decks,Structure Deck: Yugi Muto,Battle Pack: Epic Dawn,Starter Deck: Yugi Reloaded,Legendary Collection 3: Yugi's World Mega Pack,Starter Deck: Yugi,Demo Deck 2015,Starter Deck: Yugi Evolution,Legend of Blue Eyes White Dragon,Dark Legends,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/13039848.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/13039848.jpg"
"13215230","Dream Clown","When this card is changed from Attack Position to Defense Position, destroy 1 monster on your opponent's side of the field.","1200","900","Effect Monster","3","Warrior","EARTH","null","null","null","null","SDP-017,DB2-EN051,MRD-080,MRD-E080,MRD-EN080,","Starter Deck: Pegasus,Dark Beginning 2,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/13215230.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/13215230.jpg"
"15259704","Toon World","Activate this card by paying 1000 LP.","null","null","Spell Card","0","Continuous","0","null","null","null","Toon","SS01-ENC12,GLD4-EN036,DLG1-EN067,RP01-EN066,DPBC-EN046,LCYW-EN115,MIL1-EN042,SDP-024,DB1-EN042,MRL-076,SRL-076,SRL-EN076,MRL-E076,","Speed Duel Starter Decks: Destiny Masters,Gold Series 4: Pyramids Edition,Dark Legends,Retro Pack,Duelist Pack: Battle City,Legendary Collection 3: Yugi's World Mega Pack,Millennium Pack,Starter Deck: Pegasus,Dark Beginning 1,Magic Ruler,Spell Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/15259704.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/15259704.jpg"
"15259703","Toon World","Activate this card by paying 1000 LP.","null","null","Spell Card","0","Continuous","0","null","null","null","Toon","SS01-ENC12,GLD4-EN036,DLG1-EN067,RP01-EN066,DPBC-EN046,LCYW-EN115,MIL1-EN042,SDP-024,DB1-EN042,MRL-076,SRL-076,SRL-EN076,MRL-E076,","Speed Duel Starter Decks: Destiny Masters,Gold Series 4: Pyramids Edition,Dark Legends,Retro Pack,Duelist Pack: Battle City,Legendary Collection 3: Yugi's World Mega Pack,Millennium Pack,Starter Deck: Pegasus,Dark Beginning 1,Magic Ruler,Spell Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/15259703.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/15259703.jpg"
"17814387","Reinforcements","Target face-up monster gains 500 ATK until the End Phase.","null","null","Trap Card","0","Normal","0","null","null","null","null","SDY-031,SDK-038,SDP-042,DT01-EN049,YSD-EN032,SDJ-044,DTP1-EN019,DTP1-EN019,SDY-E029,SDK-E035,","Starter Deck: Yugi,Starter Deck: Kaiba,Starter Deck: Pegasus,Duel Terminal 1,Starter Deck 2006,Starter Deck: Joey,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Starter Deck: Yugi,Starter Deck: Kaiba,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/17814387.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/17814387.jpg"
"19159413","De-Spell","Select 1 Spell Card on the field and destroy it. If the selected card is Set, pick up and see the card. If it is a Spell Card, it is destroyed. If it is a Trap Card, return it to its original position.","null","null","Spell Card","0","Normal","0","null","null","null","null","SDY-029,SDK-035,SDP-029,SDJ-029,SKE-028,SDY-E027,SDK-E032,","Starter Deck: Yugi,Starter Deck: Kaiba,Starter Deck: Pegasus,Starter Deck: Joey,Starter Deck: Kaiba Evolution,Starter Deck: Yugi,Starter Deck: Kaiba,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/19159413.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/19159413.jpg"
"20436034","Ring of Magnetism","You can only equip this card to a monster on your side of the field. Decrease the ATK and DEF of a monster equipped with this card by 500 points. In addition, all the monsters on your opponent's side of the field can only attack the monster equipped with this card, if they attack.","null","null","Spell Card","0","Equip","0","null","null","null","null","MRD-139,SDP-039,DB2-EN082,MRD-EN139,MRD-E139,","Metal Raiders,Starter Deck: Pegasus,Dark Beginning 2,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/20436034.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/20436034.jpg"
"28546905","Illusionist Faceless Mage","Manipulates enemy attacks with the power of illusion.","1200","2200","Normal Monster","5","Spellcaster","DARK","null","null","null","null","DB2-EN041,SDP-004,MRD-068,MRD-EN068,MRD-E068,","Dark Beginning 2,Starter Deck: Pegasus,Metal Raiders,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/28546905.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/28546905.jpg"
"28933734","Mask of Darkness","FLIP: Target 1 Trap Card in your Graveyard; add that target to your hand.","900","400","Flip Effect Monster","2","Fiend","DARK","null","null","null","Mask","DB1-EN150,BP01-EN172,BP01-EN172,RP01-EN027,YSDJ-EN010,YSDS-EN010,SDP-013,MRD-014,DLG1-EN028,MRD-EN014,MRD-E014,","Dark Beginning 1,Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,Retro Pack,Starter Deck: Jaden Yuki,Starter Deck: Syrus Truesdale,Starter Deck: Pegasus,Metal Raiders,Dark Legends,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/28933734.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/28933734.jpg"
"38369349","Manga Ryu-Ran","Cannot be Normal Summoned/Set. Cannot be Special Summoned unless you control a face-up ""Toon World"". Must first be Special Summoned (from your hand) by Tributing the same number of monsters needed for a Tribute Summon (normally 2). This card cannot attack the turn it is Special Summoned. You must pay 500 Life Points to declare an attack with this monster. If ""Toon World"" on the field is destroyed, destroy this card. This card can attack your opponent directly, unless they control a Toon Monster. If they do control one, this card must target a Toon Monster for its attacks.","2200","2600","Toon Monster","7","Dragon","FIRE","null","null","null","Toon","DB1-EN038,DLG1-EN063,RP01-EN062,MRL-071,LCYW-EN104,SRL-071,SDP-022,SRL-EN071,MRL-E071,","Dark Beginning 1,Dark Legends,Retro Pack,Magic Ruler,Legendary Collection 3: Yugi's World Mega Pack,Spell Ruler,Starter Deck: Pegasus,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/38369349.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/38369349.jpg"
"41426869","Black Illusion Ritual","This card is used to Ritual Summon ""Relinquished"". You must also Tribute monsters from your hand or field whose total Levels equal 1 or more.","null","null","Spell Card","0","Ritual","0","null","null","null","Eyes Restrict","LED2-EN006,SS01-ENC09,RP01-EN060,MIL1-EN020,SDP-038,DB2-EN250,LCYW-EN114,DLG1-EN061,MRL-051,SRL-051,MRL-E051,SRL-EN051,","Legendary Duelists: Ancient Millennium,Speed Duel Starter Decks: Destiny Masters,Retro Pack,Millennium Pack,Starter Deck: Pegasus,Dark Beginning 2,Legendary Collection 3: Yugi's World Mega Pack,Dark Legends,Magic Ruler,Spell Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/41426869.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/41426869.jpg"
"44209392","Castle Walls","Increase the DEF of 1 face-up monster on the field by 500 points until the end of this turn.","null","null","Trap Card","0","Normal","0","null","null","null","null","SDY-049,SDJ-045,SDP-043,SDK-049,YSD-EN033,SDK-E045,SDY-E045,","Starter Deck: Yugi,Starter Deck: Joey,Starter Deck: Pegasus,Starter Deck: Kaiba,Starter Deck 2006,Starter Deck: Kaiba,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/44209392.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/44209392.jpg"
"46657337","Muka Muka","This card gains 300 ATK and DEF for each card in your hand.","600","300","Effect Monster","2","Rock","EARTH","null","null","null","null","DB2-EN062,BP01-EN174,BP01-EN174,MRD-107,SDP-016,MRD-E107,MRD-EN107,","Dark Beginning 2,Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,Metal Raiders,Starter Deck: Pegasus,Metal Raiders,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/46657337.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/46657337.jpg"
"51482758","Remove Trap","Select 1 face-up Trap Card on the field and destroy it.","null","null","Spell Card","0","Normal","0","null","null","null","null","SDK-048,SDJ-034,SDP-034,SDY-048,LOB-060,SYE-033,SDK-E044,LOB-E048,LOB-EN060,SDY-E044,","Starter Deck: Kaiba,Starter Deck: Joey,Starter Deck: Pegasus,Starter Deck: Yugi,Legend of Blue Eyes White Dragon,Starter Deck: Yugi Evolution,Starter Deck: Kaiba,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/51482758.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/51482758.jpg"
"53129443","Dark Hole","Destroy all monsters on the field.","null","null","Spell Card","0","Normal","0","null","null","null","Hole","YS18-EN025,LEHD-ENC15,LEHD-ENB21,YS17-EN023,SDP-026,YSKR-EN028,SDWA-EN023,YSYR-EN025,DESO-EN042,SDJ-026,NKRT-EN024,PGL2-EN089,YS15-ENL14,SDK-022,SYE-026,TU04-EN017,SDRE-EN031,SDY-022,LOB-052,GLD5-EN037,YS14-ENA10,YS15-ENF13,LCJW-EN283,LCYW-EN053,LOB-EN052,YS15-ENY12,DB1-EN113,LOB-E041,TU05-EN001,SDY-E020,SDK-E021,DEM3-EN012,","Starter Deck: Codebreaker,Legendary Hero Decks,Legendary Hero Decks,Starter Deck: Link Strike,Starter Deck: Pegasus,Starter Deck: Kaiba Reloaded,Samurai Warlords Structure Deck,Starter Deck: Yugi Reloaded,Destiny Soldiers,Starter Deck: Joey,Noble Knights of the Round Table Box Set,Premium Gold: Return of the Bling,Dark Legion Starter Deck,Starter Deck: Kaiba,Starter Deck: Yugi Evolution,Turbo Pack: Booster Four,Realm of the Sea Emperor Structure Deck,Starter Deck: Yugi,Legend of Blue Eyes White Dragon,Gold Series: Haunted Mine,Space-Time Showdown Power-Up Pack,Saber Force Starter Deck,Legendary Collection 4: Joey's World Mega Pack,Legendary Collection 3: Yugi's World Mega Pack,Legend of Blue Eyes White Dragon,2-Player Starter Deck: Yuya & Declan,Dark Beginning 1,Legend of Blue Eyes White Dragon,Turbo Pack: Booster Five,Starter Deck: Yugi,Starter Deck: Kaiba,Demo Deck 2016,","Limited","null","Banned","https://storage.googleapis.com/ygoprodeck.com/pics/53129443.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/53129443.jpg"
"53183600","Blue-Eyes Toon Dragon","Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by Tributing 2 monsters, while you control ""Toon World"". Cannot attack the turn it is Special Summoned. You must pay 500 LP to declare an attack with this monster. If ""Toon World"" on the field is destroyed, destroy this card. Can attack your opponent directly, unless they control a Toon monster, in which case this card must target a Toon monster for its attacks.","3000","2500","Toon Monster","8","Dragon","LIGHT","null","null","null","Toon","SDP-020,DLG1-EN051,DPBC-EN043,LCYW-EN103,DB1-EN066,RP01-EN050,MRL-000,SRL-000,SRL-EN000,MRL-E000,","Starter Deck: Pegasus,Dark Legends,Duelist Pack: Battle City,Legendary Collection 3: Yugi's World Mega Pack,Dark Beginning 1,Retro Pack,Magic Ruler,Spell Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/53183600.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/53183600.jpg"
"54652250","Man-Eater Bug","FLIP: Target 1 monster on the field; destroy that target.","450","600","Flip Effect Monster","2","Insect","EARTH","null","null","null","null","SDY-046,LCYW-EN119,DLG1-EN015,DLDI-EN001,5DS3-EN006,SYE-017,DEM1-EN005,SDP-015,RP01-EN014,LOB-EN108,LOB-108,DB1-EN131,SDY-E042,LOB-E088,","Starter Deck: Yugi,Legendary Collection 3: Yugi's World Mega Pack,Dark Legends,Duelist League Demo 2010,Starter Deck: Duelist Toolbox,Starter Deck: Yugi Evolution,Demo Pack,Starter Deck: Pegasus,Retro Pack,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Dark Beginning 1,Starter Deck: Yugi,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/54652250.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/54652250.jpg"
"55608151","Gryphon Wing","When your opponent activates ""Harpie's Feather Duster"": Negate its effect, and if you do, destroy all Spell and Trap Cards your opponent controls.","null","null","Trap Card","0","Normal","0","null","null","null","Harpie","LCJW-EN110,SDP-050,","Legendary Collection 4: Joey's World Mega Pack,Starter Deck: Pegasus,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/55608151.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/55608151.jpg"
"57617178","Sonic Bird","When this card is Normal or Flip Summoned, you can add 1 Ritual Spell Card from your Deck to your hand.","1400","1000","Effect Monster","4","Winged Beast","WIND","null","null","null","null","SRL-093,DB1-EN056,GLD1-EN002,MRL-093,DLG1-EN076,RP01-EN075,SYE-021,SRL-EN093,SDP-011,DT05-EN052,MRL-E093,","Spell Ruler,Dark Beginning 1,Gold Series,Magic Ruler,Dark Legends,Retro Pack,Starter Deck: Yugi Evolution,Spell Ruler,Starter Deck: Pegasus,Duel Terminal 5b,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/57617178.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/57617178.jpg"
"59197169","Yami","Increases the ATK and DEF of all Fiend and Spellcaster-Type monsters by 200 points. Also decreases the ATK and DEF of all Fairy-Type monsters by 200 points.","null","null","Spell Card","0","Field","0","null","null","null","null","SS01-ENC13,SDY-045,SDP-037,LOB-051,LOB-EN051,LOB-E040,SDY-E041,","Speed Duel Starter Decks: Destiny Masters,Starter Deck: Yugi,Starter Deck: Pegasus,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/59197169.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/59197169.jpg"
"59383041","Toon Alligator","An alligator monster straight from the cartoons.","800","1600","Normal Monster","4","Reptile","WATER","null","null","null","Alligator","SS01-ENC02,SDP-009,","Speed Duel Starter Decks: Destiny Masters,Starter Deck: Pegasus,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/59383041.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/59383041.jpg"
"63102017","Stop Defense","Select 1 Defense Position monster on your opponent's side of the field and change it to Attack Position.","null","null","Spell Card","0","Normal","0","null","null","null","null","DB1-EN128,LOB-095,SDP-031,LOB-E075,LOB-EN095,","Dark Beginning 1,Legend of Blue Eyes White Dragon,Starter Deck: Pegasus,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/63102017.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/63102017.jpg"
"64631466","Relinquished","You can Ritual Summon this card with ""Black Illusion Ritual"". Once per turn: You can target 1 monster your opponent controls; equip that target to this card. (You can only equip 1 monster at a time to this card with this effect.) This card's ATK and DEF become equal to that equipped monster's. If this card would be destroyed by battle, destroy that equipped monster instead. While equipped with that monster, any battle damage you take from battles involving this card inflicts equal effect damage to your opponent.","0","0","Ritual Effect Monster","1","Spellcaster","DARK","null","null","null","Eyes Restrict","LED2-EN000,SS01-ENC08,MIL1-EN008,SDP-001,LCYW-EN113,SRL-029,DB1-EN015,DLG1-EN055,MRL-029,MC1-EN003,RP01-EN054,SRL-EN029,MRL-E029,","Legendary Duelists: Ancient Millennium,Speed Duel Starter Decks: Destiny Masters,Millennium Pack,Starter Deck: Pegasus,Legendary Collection 3: Yugi's World Mega Pack,Spell Ruler,Dark Beginning 1,Dark Legends,Magic Ruler,Master Collection Volume 1,Retro Pack,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/64631466.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/64631466.jpg"
