"id","name","type","desc","atk","def","level","race","attribute","archetype","set_tag","setcode","ban_tcg","ban_ocg","ban_goat","image_url","image_url_small"
"6979239","Woodland Sprite","Effect Monster","Send 1 Equip Card equipped to this card to the Graveyard. Inflict 500 points of damage to your opponent's Life Points.","900","400","3","Plant","EARTH","","DB2-EN172,LOD-061,LOD-EN061,","Dark Beginning 2,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/6979239.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/6979239.jpg"
"14291024","Gradius' Option","Effect Monster","This card cannot be Normal Summoned or Set. This monster can only be Special Summoned by selecting 1 face-up ""Gradius"" on your side of the field. The ATK and DEF of this card becomes the same as the ATK and DEF of the selected ""Gradius"". If the selected ""Gradius"" is removed from the field, destroy this card.","0","0","1","Machine","LIGHT","","DB2-EN170,LOD-060,LOD-EN060,","Dark Beginning 2,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/14291024.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/14291024.jpg"
"14318794","Life Absorbing Machine","Trap Card","During your Standby Phase, gain Life Points equal to half of the total Life Points you paid during your last turn.","","","","Continuous","","","CP07-EN013,LOD-012,LOD-EN012,","Champion Pack: Game Seven,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/14318794.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/14318794.jpg"
"14531242","Opticlops","Normal Monster","A one-eyed giant that serves the ""Dark Ruler Ha Des"", it skewers its enemies with its sharp horn, shattering them to pieces.","1800","1700","4","Fiend","DARK","","DB2-EN131,YSKR-EN005,RP02-EN053,SKE-012,LOD-009,LOD-EN009,","Dark Beginning 2,Starter Deck: Kaiba Reloaded,Retro Pack 2,Starter Deck: Kaiba Evolution,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/14531242.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/14531242.jpg"
"15653824","Skull Knight 2","Effect Monster","If you Tribute Summon a Fiend-Type monster by Tributing this monster, Special Summon 1 ""Skull Knight #2"" from your Deck. Then shuffle your Deck.","1000","1200","3","Fiend","DARK","","DB2-EN129,LOD-006,LOD-EN006,","Dark Beginning 2,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/15653824.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/15653824.jpg"
"16475472","Lesser Fiend","Effect Monster","(This card is always treated as an ""Archfiend"" card.)\nBanish any monster destroyed by battle with this card.","2100","1000","5","Fiend","DARK","Archfiend","LCJW-EN238,DB2-EN126,LOD-003,LOD-EN003,LART-EN008,","Legendary Collection 4: Joey's World Mega Pack,Dark Beginning 2,Legacy of Darkness,Legacy of Darkness,The Lost Art Promotion H,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/16475472.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/16475472.jpg"
"17658803","Luster Dragon 2","Normal Monster","This dragon feeds on emerald. Enchanted by this monster even when attacked, few people live to tell of its beauty.","2400","1400","6","Dragon","WIND","","SS02-ENA04,DB2-EN165,SKE-014,YSD-EN003,YS11-EN002,LOD-050,LOD-EN050,","Speed Duel Starter Decks: Duelists of Tomorrow,Dark Beginning 2,Starter Deck: Kaiba Evolution,Starter Deck 2006,Starter Deck: Dawn of the Xyz,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/17658803.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/17658803.jpg"
"18036057","Airknight Parshath","Effect Monster","If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent. When this card inflicts battle damage to your opponent: Draw 1 card.","1900","1400","5","Fairy","LIGHT","Parshath","SR05-EN005,BP01-EN124,BP02-EN016,BP01-EN124,SDLS-EN017,BP02-EN016,RP02-EN058,TP6-EN007,LOD-062,DB2-EN173,LOD-EN062,","Structure Deck: Wave of Light,Battle Pack: Epic Dawn,Battle Pack 2: War of the Giants,Battle Pack: Epic Dawn,Lost Sanctuary Structure Deck,Battle Pack 2: War of the Giants,Retro Pack 2,Tournament Pack 6,Legacy of Darkness,Dark Beginning 2,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/18036057.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/18036057.jpg"
"19153634","Patrician of Darkness","Effect Monster","You choose the attack targets for your opponent's attacks.","2000","1400","5","Zombie","DARK","","DB2-EN168,GLD5-EN002,LOD-058,SDZW-EN005,LCJW-EN187,LOD-EN058,","Dark Beginning 2,Gold Series: Haunted Mine,Legacy of Darkness,Zombie World Structure Deck,Legendary Collection 4: Joey's World Mega Pack,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/19153634.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/19153634.jpg"
"20831168","Lizard Soldier","Normal Monster","A beast soldier derived from dragons, it is small for a Dragon-Type. Moving very quickly, this monster is an excellent strategist.","1100","800","3","Dragon","WIND","","LOD-038,LOD-EN038,","Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/20831168.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/20831168.jpg"
"24623598","Disappear","Trap Card","Remove from play 1 card from your opponent's Graveyard.","","","","Normal","","","DB2-EN198,SYE-049,LOD-089,LOD-EN089,","Dark Beginning 2,Starter Deck: Yugi Evolution,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/24623598.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/24623598.jpg"
"25345186","After The Struggle","Spell Card","This card can only be activated during Main Phase 1. All monsters on both sides of the field that have been involved in damage calculation are destroyed during the End Step of the turn.","","","","Normal","","","LOD-086,DB2-EN195,LOD-EN086,","Legacy of Darkness,Dark Beginning 2,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/25345186.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/25345186.jpg"
"27770341","Super Rejuvenation","Spell Card","During the End Phase of the turn this card was activated, draw a number of cards equal to the combined number of Dragon-Type monsters you discarded or Tributed from your hand or your side of the field this turn.","","","","Quick-Play","","","DB2-EN162,LOD-047,LCJW-EN287,LOD-EN047,","Dark Beginning 2,Legacy of Darkness,Legendary Collection 4: Joey's World Mega Pack,Legacy of Darkness,","Banned","","","https://storage.googleapis.com/ygoprodeck.com/pics/27770341.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/27770341.jpg"
"28566710","Last Turn","Trap Card","This card can only be activated during your opponent's turn when your Life Points are 1000 or less. Select 1 monster on your side of the field and send all other cards on the field and in their respective owner's hands to their respective Graveyards. After that, your opponent selects and Special Summons 1 monster from their Deck in face-up Attack Position and attacks your selected monster. (Any Battle Damage from this battle is treated as 0.) The player whose monster remains alone on the field at the End Phase of this turn wins the Duel. Any other case results in a DRAW.","","","","Normal","","","DB2-EN206,TP6-EN015,LOD-099,LOD-EN099,","Dark Beginning 2,Tournament Pack 6,Legacy of Darkness,Legacy of Darkness,","Banned","Banned","Semi-Limited","https://storage.googleapis.com/ygoprodeck.com/pics/28566710.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/28566710.jpg"
"28596933","A Wingbeat of Giant Dragon","Spell Card","Return 1 Level 5 or higher Dragon-Type monster you control to the hand, and if you do, destroy all Spell and Trap Cards on the field.","","","","Normal","","","DB2-EN159,SDRL-EN025,SR02-EN027,SDDC-EN028,SDBE-EN023,LOD-044,LOD-EN044,","Dark Beginning 2,Rise of the Dragon Lords Structure Deck,Rise of the True Dragons Structure Deck,Dragons Collide Structure Deck,Saga of Blue-Eyes White Dragon Structure Deck,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/28596933.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/28596933.jpg"
"29389368","Nutrient Z","Trap Card","This card can only be activated during your opponent's Damage Step. During this turn, if you take Battle Damage of 2000 points or more, increase your Life Points by 4000 points before the damage is subtracted from your Life Points.","","","","Normal","","","OP08-EN024,LOD-096,LOD-EN096,","OTS Tournament Pack 8,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/29389368.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/29389368.jpg"
"29401950","Bottomless Trap Hole","Trap Card","When your opponent Summons a monster(s) with 1500 or more ATK: Destroy that monster(s) with 1500 or more ATK, and if you do, banish it.","","","","Normal","","Hole","WIRA-EN056,YS18-EN038,BLRR-EN101,YS17-EN037,SDHS-EN038,SDZW-EN034,SDDL-EN037,DB2-EN201,SDDE-EN032,LCYW-EN181,PGLD-EN069,LOD-092,RP02-EN064,GLD2-EN045,LCJW-EN078,CP04-EN003,LOD-EN092,","Wing Raiders,Starter Deck: Codebreaker,Battles of Legend: Relentless Revenge,Starter Deck: Link Strike,HERO Strike Structure Deck,Zombie World Structure Deck,Dragunity Legion Structure Deck,Dark Beginning 2,The Dark Emperor Structure Deck,Legendary Collection 3: Yugi's World Mega Pack,Premium Gold,Legacy of Darkness,Retro Pack 2,Gold Series 2009,Legendary Collection 4: Joey's World Mega Pack,Champion Pack: Game Four,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/29401950.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/29401950.jpg"
"29618570","Gray Wing","Effect Monster","Discard 1 card from your hand during your Main Phase 1. This monster can attack twice during the Battle Phase of this turn.","1300","700","3","Dragon","WIND","","DB2-EN156,LOD-041,LOD-EN041,","Dark Beginning 2,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/29618570.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/29618570.jpg"
"31036355","Creature Swap","Spell Card","Each player chooses 1 monster they control and switches control of those monsters with each other. Those monsters cannot change their battle positions for the rest of this turn.","","","","Normal","","","SDZW-EN022,SDMA-EN022,RP02-EN063,BP01-EN044,5DS2-EN027,DP04-EN018,SD1-EN018,SD2-EN020,BP03-EN144,SDGR-EN027,BP01-EN044,TU06-EN015,SD4-EN021,SDDL-EN027,SDOK-EN029,BP03-EN144,LCYW-EN269,LOD-081,DB2-EN190,HL03-EN002,LOD-EN081,","Zombie World Structure Deck,Structure Deck: Marik (TCG),Retro Pack 2,Battle Pack: Epic Dawn,Starter Deck: Yu-Gi-Oh! 5D's 2009,Duelist Pack: Zane Truesdale,Structure Deck: Dragon's Roar,Structure Deck: Zombie Madness,Battle Pack 3: Monster League,Geargia Rampage Structure Deck,Battle Pack: Epic Dawn,Turbo Pack: Booster Six,Structure Deck: Fury from the Deep,Dragunity Legion Structure Deck,Onslaught of the Fire Kings Structure Deck,Battle Pack 3: Monster League,Legendary Collection 3: Yugi's World Mega Pack,Legacy of Darkness,Dark Beginning 2,Hobby League 3 participation card B,Legacy of Darkness,","","","Semi-Limited","https://storage.googleapis.com/ygoprodeck.com/pics/31036355.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/31036355.jpg"
"31553716","Spear Dragon","Effect Monster","During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent. If this card attacks, it is changed to Defense Position at the end of the Damage Step.","1900","0","4","Dragon","WIND","","RP02-EN057,YSD-EN015,TP6-EN006,SDDL-EN016,DB2-EN152,HL03-EN004,LOD-035,LOD-EN035,","Retro Pack 2,Starter Deck 2006,Tournament Pack 6,Dragunity Legion Structure Deck,Dark Beginning 2,Hobby League 3 participation card D,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/31553716.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/31553716.jpg"
"31785398","Ready for Intercepting","Trap Card","Target 1 Warrior or Spellcaster-Type monster on the field; change that target to face-down Defense Position.","","","","Normal","","","BP03-EN192,BP03-EN192,TU08-EN010,YSD-EN034,LOD-031,LOD-EN031,","Battle Pack 3: Monster League,Battle Pack 3: Monster League,Turbo Pack: Booster Eight,Starter Deck 2006,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/31785398.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/31785398.jpg"
"32807846","Reinforcement of the Army","Spell Card","Add 1 Level 4 or lower Warrior-Type monster from your Deck to your hand.","","","","Normal","","","LEHD-ENC18,YS12-EN027,LEDD-ENA27,WIRA-EN052,SDSE-EN028,SR02-EN031,SDHS-EN032,SDDE-EN022,YS14-ENA09,SD5-EN024,SDWS-EN025,5DS3-EN022,YS13-EN029,DASA-EN053,SDWA-EN025,LCYW-EN173,NKRT-EN026,LOD-028,DB2-EN147,PGLD-EN058,LCJW-EN286,GLD1-EN032,HL06-EN004,LOD-EN028,","Legendary Hero Decks,Starter Deck: Xyz Symphony,Legendary Dragon Decks,Wing Raiders,Synchron Extreme Structure Deck,Rise of the True Dragons Structure Deck,HERO Strike Structure Deck,The Dark Emperor Structure Deck,Space-Time Showdown Power-Up Pack,Structure Deck: Warrior's Triumph,Warriors' Strike Structure Deck,Starter Deck: Duelist Toolbox,Super Starter: V for Victory,Dark Saviors,Samurai Warlords Structure Deck,Legendary Collection 3: Yugi's World Mega Pack,Noble Knights of the Round Table Box Set,Legacy of Darkness,Dark Beginning 2,Premium Gold,Legendary Collection 4: Joey's World Mega Pack,Gold Series,Hobby League 6 participation card D,Legacy of Darkness,","Limited","Limited","Semi-Limited","https://storage.googleapis.com/ygoprodeck.com/pics/32807846.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/32807846.jpg"
"36562627","Second Coin Toss","Spell Card","When a coin toss is performed, you can choose to redo the coin toss. (If the toss involved multiple coin flips, redo all of them.) You can only use the effect of ""Second Coin Toss"" once per turn.","","","","Continuous","","","LCJW-EN268,DB2-EN192,LOD-083,LOD-EN083,","Legendary Collection 4: Joey's World Mega Pack,Dark Beginning 2,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/36562627.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/36562627.jpg"
"37406863","Fengsheng Mirror","Spell Card","Look at your opponent's hand. Select and discard 1 Spirit monster to the Graveyard if Spirit monsters exist in his/her hand.","","","","Normal","","","LOD-075,LOD-EN075,","Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/37406863.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/37406863.jpg"
"37620434","Shadow Tamer","Flip Effect Monster","(This card is always treated as an ""Archfiend"" card.)\nFLIP: Target 1 Fiend-Type monster your opponent controls; take control of that target until the End Phase.","800","700","3","Warrior","EARTH","Archfiend","DB2-EN144,LCJW-EN239,LOD-025,LOD-EN025,","Dark Beginning 2,Legendary Collection 4: Joey's World Mega Pack,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/37620434.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/37620434.jpg"
"37684215","Fusion Sword Murasame Blade","Spell Card","Equip only to a Warrior-Type monster. It gains 800 ATK. While equipped to a monster, this card cannot be destroyed by card effects.","","","","Equip","","","BP03-EN143,DB2-EN188,LOD-079,SD5-EN026,BP03-EN143,LOD-EN079,","Battle Pack 3: Monster League,Dark Beginning 2,Legacy of Darkness,Structure Deck: Warrior's Triumph,Battle Pack 3: Monster League,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/37684215.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/37684215.jpg"
"38538445","Fushi No Tori","Spirit Monster","This card cannot be Special Summoned. This card returns to the owner's hand during the End Phase of the turn that this card is Normal Summoned or flipped face-up. When this card inflicts Battle Damage to your opponent's Life Points, increase your Life Points by an amount equal to the Battle Damage.","1200","0","4","Winged Beast","FIRE","","DB2-EN184,LOD-072,LOD-EN072,","Dark Beginning 2,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/38538445.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/38538445.jpg"
"38742075","Frontier Wiseman","Effect Monster","Negate any Spell effects that target a Warrior-Type monster you control, and if you do, destroy that card.","1600","800","3","Spellcaster","EARTH","","DB2-EN142,BP03-EN003,BP03-EN003,LOD-022,LOD-EN022,","Dark Beginning 2,Battle Pack 3: Monster League,Battle Pack 3: Monster League,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/38742075.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/38742075.jpg"
"38916461","Roboyarou","Normal Monster","A warrior fully covered with metal. It upgrades by fusing with ""Robolady"".","900","450","3","Machine","EARTH","","LOD-055,LOD-EN055,","Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/38916461.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/38916461.jpg"
"39751094","Otohime","Spirit Monster","Cannot be Special Summoned. During the End Phase of the turn this card is Normal Summoned or flipped face-up: Return it to the hand. When this card is Normal Summoned or flipped face-up: You can target 1 face-up monster your opponent controls; change that target's battle position.","0","100","3","Spellcaster","LIGHT","","DB2-EN181,BPW2-EN005,LOD-069,WGRT-EN005,LOD-EN069,","Dark Beginning 2,War of the Giants: Round 2,Legacy of Darkness,War of the Giants Reinforcements,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/39751094.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/39751094.jpg"
"39751093","Otohime","Spirit Monster","Cannot be Special Summoned. During the End Phase of the turn this card is Normal Summoned or flipped face-up: Return it to the hand. When this card is Normal Summoned or flipped face-up: You can target 1 face-up monster your opponent controls; change that target's battle position.","0","100","3","Spellcaster","LIGHT","","DB2-EN181,BPW2-EN005,LOD-069,WGRT-EN005,LOD-EN069,","Dark Beginning 2,War of the Giants: Round 2,Legacy of Darkness,War of the Giants Reinforcements,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/39751093.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/39751093.jpg"
"40473581","Susa Soldier","Spirit Monster","This card cannot be Special Summoned. This card returns to the owner's hand during the End Phase of the turn that this card is Normal Summoned or flipped face-up. The Battle Damage this card inflicts to your opponent's Life Points is halved.","2000","1600","4","Thunder","EARTH","","LOD-066,TP6-EN008,DB2-EN178,LOD-EN066,","Legacy of Darkness,Tournament Pack 6,Dark Beginning 2,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/40473581.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/40473581.jpg"
"40633297","Bad Reaction to Simochi","Trap Card","As long as this card remains face-up on the field, any effect of increasing your opponent's Life Points is changed to inflict the same amount of points in damage to your opponent's Life Points.","","","","Continuous","","","DB2-EN202,LOD-093,LOD-EN093,","Dark Beginning 2,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/40633297.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/40633297.jpg"
"40695128","Maharaghi","Spirit Monster","This card cannot be Special Summoned. This card returns to the owner's hand during the End Phase of the turn that this card is Normal Summoned or flipped face-up. If this card is Normal Summoned or flipped face-up, look at 1 card on the top of your Deck during your next Draw Phase (before you draw), and return the card to the top or the bottom of your Deck.","1200","1700","4","Rock","EARTH","","DB2-EN175,SD7-EN004,LOD-064,LOD-EN064,","Dark Beginning 2,Structure Deck: Invincible Fortress,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/40695128.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/40695128.jpg"
"40703393","The Puppet Magic of Dark Ruler","Spell Card","Select 1 Fiend-Type monster from your Graveyard. Remove from play monsters on your side of the field whose total Levels exactly equal the Level of the selected Fiend-Type monster. Then Special Summon the selected monster from your Graveyard.","","","","Normal","","","DB2-EN134,LOD-013,LOD-EN013,","Dark Beginning 2,Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/40703393.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/40703393.jpg"
"41925941","Bark of Dark Ruler","Trap Card","If a Fiend-Type monster you control battles, during the Damage Step: Pay LP (in multiples of 100 points), then target the opponent's battling monster; that opponent's monster loses that much ATK and DEF, until the end of this turn.","","","","Normal","","","BP03-EN191,BP03-EN191,DB2-EN132,LOD-010,TU04-EN010,LOD-EN010,","Battle Pack 3: Monster League,Battle Pack 3: Monster League,Dark Beginning 2,Legacy of Darkness,Turbo Pack: Booster Four,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/41925941.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/41925941.jpg"
"42647539","Ryu-Kishin Clown","Effect Monster","When this card is Summoned (including Flip Summon and Special Summon), select 1 face-up monster on the field and change its battle position.","800","500","2","Fiend","DARK","","LOD-007,LOD-EN007,","Legacy of Darkness,Legacy of Darkness,","","","","https://storage.googleapis.com/ygoprodeck.com/pics/42647539.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/42647539.jpg"
