"id","name","desc","atk","def","type","level","race","attribute","scale","linkval","linkmarkers","archetype","set_tag","setcode","ban_tcg","ban_ocg","ban_goat","image_url","image_url_small"
"12470447","Curse of Fiend","Change the battle positions of all Attack Position monsters on the field to Defense Position and vice-versa. These positions cannot be changed during the turn this card is activated except by the effect of a Spell, Trap or Effect Monster Card. You can only activate this card during your Standby Phase.","null","null","Spell Card","0","Normal","0","null","null","null","null","SRL-032,MRL-032,MRL-E032,SRL-EN032,","Spell Ruler,Magic Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/12470447.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/12470447.jpg"
"13723605","Man-Eating Treasure Chest","A monster disguised as a treasure chest that is known to attack the unwary adventurer.","1600","1000","Normal Monster","4","Fiend","DARK","null","null","null","null","SDY-037,DEM2-EN005,MRL-E106,","Starter Deck: Yugi,Demo Deck 2015,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/13723605.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/13723605.jpg"
"14015067","Ancient One of the Deep Forest","This creature adopts the form of a white goat living in the forest, but is actually a Forest Elder.","1800","1900","Normal Monster","6","Beast","EARTH","null","null","null","null","SRL-018,MRL-018,SRL-EN018,MRL-E018,","Spell Ruler,Spell Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/14015067.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/14015067.jpg"
"15023985","Stone Ogre Grotto","A behemoth shaped by giant boulders.","1600","1500","Normal Monster","5","Rock","EARTH","null","null","null","null","SRL-058,MRL-058,SRL-EN058,MRL-E058,","Spell Ruler,Magic Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/15023985.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/15023985.jpg"
"15083728","House of Adhesive Tape","If the DEF of a monster summoned by your opponent (excluding Special Summon) is 500 points or less, the monster is destroyed.","null","null","Trap Card","0","Normal","0","null","null","null","null","SRL-064,MRL-064,SRL-EN064,MRL-E064,","Spell Ruler,Magic Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/15083728.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/15083728.jpg"
"15259704","Toon World","Activate this card by paying 1000 LP.","null","null","Spell Card","0","Continuous","0","null","null","null","Toon","SS01-ENC12,GLD4-EN036,DLG1-EN067,RP01-EN066,DPBC-EN046,LCYW-EN115,MIL1-EN042,SDP-024,DB1-EN042,MRL-076,SRL-076,SRL-EN076,MRL-E076,","Speed Duel Starter Decks: Destiny Masters,Gold Series 4: Pyramids Edition,Dark Legends,Retro Pack,Duelist Pack: Battle City,Legendary Collection 3: Yugi's World Mega Pack,Millennium Pack,Starter Deck: Pegasus,Dark Beginning 1,Magic Ruler,Spell Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/15259704.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/15259704.jpg"
"15259703","Toon World","Activate this card by paying 1000 LP.","null","null","Spell Card","0","Continuous","0","null","null","null","Toon","SS01-ENC12,GLD4-EN036,DLG1-EN067,RP01-EN066,DPBC-EN046,LCYW-EN115,MIL1-EN042,SDP-024,DB1-EN042,MRL-076,SRL-076,SRL-EN076,MRL-E076,","Speed Duel Starter Decks: Destiny Masters,Gold Series 4: Pyramids Edition,Dark Legends,Retro Pack,Duelist Pack: Battle City,Legendary Collection 3: Yugi's World Mega Pack,Millennium Pack,Starter Deck: Pegasus,Dark Beginning 1,Magic Ruler,Spell Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/15259703.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/15259703.jpg"
"16430187","The Reliable Guardian","Increase 1 face-up monster's DEF by 700 points until the end of this turn.","null","null","Spell Card","0","Quick-Play","0","null","null","null","null","DB1-EN028,SRL-044,SYE-034,MRL-044,SRL-EN044,SDJ-033,MRL-E044,","Dark Beginning 1,Spell Ruler,Starter Deck: Yugi Evolution,Magic Ruler,Spell Ruler,Starter Deck: Joey,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/16430187.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/16430187.jpg"
"16762927","Gravekeeper's Servant","Your opponent must send 1 card from the top of their Deck to the Graveyard to declare an attack.","null","null","Spell Card","0","Continuous","0","null","null","null","Gravekeeper's","SRL-031,DB1-EN017,MRL-031,DLG1-EN056,SRL-EN031,RP01-EN055,MRL-E031,","Spell Ruler,Dark Beginning 1,Magic Ruler,Dark Legends,Spell Ruler,Retro Pack,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/16762927.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/16762927.jpg"
"17375316","Confiscation","Pay 1000 Life Points. Look at your opponent's hand, select 1 card in it and discard that card.","null","null","Spell Card","0","Normal","0","null","null","null","null","DB1-EN023,CP04-EN006,SRL-038,MRL-038,SRL-EN038,MRL-E038,","Dark Beginning 1,Champion Pack: Game Four,Spell Ruler,Magic Ruler,Spell Ruler,Spell Ruler,","Banned","Banned","Banned","https://storage.googleapis.com/ygoprodeck.com/pics/17375316.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/17375316.jpg"
"17653779","Fairy's Hand Mirror","When your opponent activates a Spell Card that targets exactly 1 monster (and no other cards) on the field: Target another card that would be an appropriate target; that Spell now targets the new target.","null","null","Trap Card","0","Normal","0","null","null","null","null","MRL-041,SRL-041,LCJW-EN106,DB1-EN025,SRL-EN041,MRL-E041,","Magic Ruler,Spell Ruler,Legendary Collection 4: Joey's World Mega Pack,Dark Beginning 1,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/17653779.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/17653779.jpg"
"18161786","Mystic Plasma Zone","Increase the ATK of all DARK monsters by 500 points and decreases their DEF by 400 points.","null","null","Spell Card","0","Field","0","null","null","null","null","DB1-EN064,SYE-038,SRL-101,MRL-101,SRL-EN101,MRL-E101,","Dark Beginning 1,Starter Deck: Yugi Evolution,Spell Ruler,Magic Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/18161786.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/18161786.jpg"
"18591904","Final Destiny","Discard 5 cards from your hand. Destroy all cards on the field.","null","null","Spell Card","0","Normal","0","null","null","null","null","DB1-EN020,SRL-035,MRL-035,SRL-EN035,MRL-E035,","Dark Beginning 1,Spell Ruler,Magic Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/18591904.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/18591904.jpg"
"18807109","Spellbinding Circle","Activate this card by targeting 1 monster your opponent controls; it cannot attack or change its battle position. When that monster is destroyed, destroy this card.","null","null","Trap Card","0","Continuous","0","null","null","null","null","5DS1-EN034,DPYG-EN026,YSYR-EN041,SYE-045,LCYW-EN092,YGLD-ENB36,DB1-EN006,MRL-006,SRL-006,MRL-E006,SRL-EN006,","Starter Deck: Yu-Gi-Oh! 5D's,Duelist Pack: Yugi,Starter Deck: Yugi Reloaded,Starter Deck: Yugi Evolution,Legendary Collection 3: Yugi's World Mega Pack,Yugi's Legendary Decks,Dark Beginning 1,Magic Ruler,Spell Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/18807109.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/18807109.jpg"
"19384334","Molten Destruction","All FIRE monsters gain 500 ATK and lose 400 DEF.","null","null","Spell Card","0","Field","0","null","null","null","null","SRL-098,DLG1-EN080,DB1-EN061,SD3-EN016,MRL-098,RP01-EN079,SRL-EN098,MRL-E098,","Spell Ruler,Dark Legends,Dark Beginning 1,Structure Deck: Blaze of Destruction,Magic Ruler,Retro Pack,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/19384334.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/19384334.jpg"
"19406822","Kotodama","If there are face-up monsters with the same name on the field, destroy those monsters. (If a monster is Summoned or flipped-face up that has the same name as a monster that is already face-up on the field, the new face-up monster is destroyed. If they are Summoned or flipped face-up at the same time, they are all destroyed.)","0","1600","Effect Monster","3","Fairy","EARTH","null","null","null","null","DB1-EN058,SRL-095,TU07-EN014,MRL-095,SRL-EN095,MRL-E095,","Dark Beginning 1,Spell Ruler,Turbo Pack: Booster Seven,Magic Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/19406822.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/19406822.jpg"
"19523799","Ookazi","Inflict 800 points of damage to your opponent's Life Points.","null","null","Spell Card","0","Normal","0","null","null","null","null","SKE-026,5DS2-EN031,YSD-EN020,SDK-023,MRL-E108,","Starter Deck: Kaiba Evolution,Starter Deck: Yu-Gi-Oh! 5D's 2009,Starter Deck 2006,Starter Deck: Kaiba,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/19523799.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/19523799.jpg"
"20228463","Ceremonial Bell","As long as this card remains face-up on the field, both players must show their respective hands.","0","1850","Effect Monster","3","Spellcaster","LIGHT","null","null","null","null","DB1-EN055,SRL-092,AC18-EN001,MRL-092,MRL-E092,SRL-EN092,","Dark Beginning 1,Spell Ruler,Yu-Gi-Oh! Advent Calendar (2018),Magic Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/20228463.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/20228463.jpg"
"20624263","Peacock","A large peacock that launches its feathers in a lethal attack.","1700","1500","Normal Monster","5","Winged Beast","WIND","null","null","null","null","SRL-011,MRL-011,SRL-EN011,MRL-E011,","Spell Ruler,Spell Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/20624263.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/20624263.jpg"
"21263083","Pale Beast","With skin tinged a bluish-white, this strange creature is a fearsome sight to behold.","1500","1200","Normal Monster","4","Beast","EARTH","null","null","null","null","SDK-031,MRD-047,MRD-E047,MRL-E109,MRD-EN047,","Starter Deck: Kaiba,Metal Raiders,Metal Raiders,Spell Ruler,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/21263083.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/21263083.jpg"
"21340051","Boar Soldier","If this card is Normal Summoned, destroy this card. If your opponent controls 1 or more monsters, decrease the ATK of this card by 1000 points.","2000","500","Effect Monster","4","Beast-Warrior","EARTH","null","null","null","null","SRL-089,MRL-089,SRL-EN089,MRL-E089,","Spell Ruler,Magic Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/21340051.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/21340051.jpg"
"22046459","Megamorph","While your LP is lower than your opponent's, the equipped monster's ATK becomes double its original ATK. While your LP is higher, the equipped monster's ATK becomes half its original ATK.","null","null","Spell Card","0","Equip","0","null","null","null","null","SD09-EN024,DLG1-EN062,DT04-EN044,SDKS-EN027,SDCR-EN024,BPW2-EN069,SKE-037,DB1-EN037,RP01-EN061,MRL-061,WGRT-EN069,SRL-EN061,SRL-061,TP4-003,MRL-E061,","Structure Deck: Dinosaur's Rage,Dark Legends,Duel Terminal 4,Structure Deck: Seto Kaiba,Cyber Dragon Revolution Structure Deck,War of the Giants: Round 2,Starter Deck: Kaiba Evolution,Dark Beginning 1,Retro Pack,Magic Ruler,War of the Giants Reinforcements,Spell Ruler,Spell Ruler,Tournament Pack 4,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/22046459.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/22046459.jpg"
"22567609","Nimble Momonga","When this card is destroyed by battle and sent to the Graveyard: Gain 1000 Life Points, then you can Special Summon any number of ""Nimble Momongas"" from your Deck in face-down Defense Position.","1000","100","Effect Monster","2","Beast","EARTH","null","null","null","Nimble","DLDI-EN002,MRL-086,SRL-086,TP4-014,LCYW-EN235,DT05-EN008,SRL-EN086,DLG1-EN072,DB1-EN051,RP01-EN071,MRL-E086,CP02-EN002,","Duelist League Demo 2010,Magic Ruler,Spell Ruler,Tournament Pack 4,Legendary Collection 3: Yugi's World Mega Pack,Duel Terminal 5a,Spell Ruler,Dark Legends,Dark Beginning 1,Retro Pack,Spell Ruler,Champion Pack: Game Two,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/22567609.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/22567609.jpg"
"23289281","Karate Man","You can double the original ATK of this card once per turn. If you used this effect, destroy this card during the End Phase.","1000","1000","Effect Monster","3","Warrior","EARTH","null","null","null","null","DB1-EN049,TP4-013,MRL-083,SDJ-013,SRL-083,SRL-EN083,MRL-E083,","Dark Beginning 1,Tournament Pack 4,Magic Ruler,Starter Deck: Joey,Spell Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/23289281.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/23289281.jpg"
"23401839","Senju of the Thousand Hands","When this card is Normal or Flip Summoned: You can add 1 Ritual Monster from your Deck to your hand.","1400","1000","Effect Monster","4","Fairy","LIGHT","null","null","null","null","DB1-EN046,SRL-EN080,MRL-080,DLG1-EN069,RP01-EN068,AP07-EN016,TP4-012,SRL-080,DT05-EN051,MRL-E080,","Dark Beginning 1,Spell Ruler,Magic Ruler,Dark Legends,Retro Pack,Astral Pack Seven,Tournament Pack 4,Spell Ruler,Duel Terminal 5b,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/23401839.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/23401839.jpg"
"29692206","Twin Long Rods 2","An amphibious creature with two whip-like tails.","850","700","Normal Monster","3","Aqua","WATER","null","null","null","null","SRL-057,MRL-057,SRL-EN057,MRL-E057,","Spell Ruler,Magic Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/29692206.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/29692206.jpg"
"30243636","Hungry Burger","This monster can only be Ritual Summoned with the Ritual Spell Card, ""Hamburger Recipe"". You must also Tribute monsters whose total Level Stars equal 6 or more from the field or your hand.","2000","1850","Ritual Monster","6","Warrior","DARK","null","null","null","null","SRL-068,SRL-EN068,MRL-068,MRL-E068,","Spell Ruler,Spell Ruler,Magic Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/30243636.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/30243636.jpg"
"32452818","Beaver Warrior","What this creature lacks in size it makes up for in defense when battling in the prairie.","1200","1500","Normal Monster","4","Beast-Warrior","EARTH","null","null","null","null","SDY-005,DB1-EN121,YGLD-ENA12,LOB-064,SYE-006,LOB-EN064,MRL-E103,","Starter Deck: Yugi,Dark Beginning 1,Yugi's Legendary Decks,Legend of Blue Eyes White Dragon,Starter Deck: Yugi Evolution,Legend of Blue Eyes White Dragon,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/32452818.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/32452818.jpg"
"32539892","Minar","When this card is discarded directly from your hand to the Graveyard by an effect of a card controlled by your opponent, inflict 1000 points of damage to your opponent's Life Points.","850","750","Effect Monster","3","Insect","EARTH","null","null","null","null","DB1-EN010,SRL-015,MRL-015,SRL-EN015,MRL-E015,","Dark Beginning 1,Spell Ruler,Magic Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/32539892.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/32539892.jpg"
"33064647","One-Eyed Shield Dragon","This dragon wears a shield not only for its own protection, but also for ramming its enemies.","700","1300","Normal Monster","3","Dragon","WIND","null","null","null","null","LOB-087,LOB-EN087,MRL-E127,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/33064647.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/33064647.jpg"
"34124316","Cyber Jar","FLIP: Destroy all monsters on the field, then both players reveal the top 5 cards from their Decks, then Special Summon all revealed Level 4 or lower monsters in face-up Attack Position or face-down Defense Position, also add any remaining cards to their hand. (If either player has less than 5 cards in their Deck, reveal as many as possible.)","900","900","Flip Effect Monster","3","Rock","DARK","null","null","null","null","BP02-EN007,DB1-EN043,MRL-077,BP01-EN002,BP02-EN007,BP01-EN002,SRL-077,SRL-EN077,HL2-EN001,MRL-E077,DPKB-EN010,","Battle Pack 2: War of the Giants,Dark Beginning 1,Magic Ruler,Battle Pack: Epic Dawn,Battle Pack 2: War of the Giants,Battle Pack: Epic Dawn,Spell Ruler,Spell Ruler,Hobby League 2 participation card A,Spell Ruler,Duelist Pack: Kaiba,","Banned","Banned","Limited","https://storage.googleapis.com/ygoprodeck.com/pics/34124316.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/34124316.jpg"
"34442949","Mechanical Snail","A cyborg snail that still travels at a slow pace.","800","1000","Normal Monster","3","Machine","DARK","null","null","null","null","SRL-021,MRL-021,SRL-EN021,MRL-E021,","Spell Ruler,Spell Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/34442949.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/34442949.jpg"
"35565537","Dark Witch","A popular creature in mythology that delivers fatal attacks with a sharp spear.","1800","1700","Normal Monster","5","Fairy","LIGHT","null","null","null","null","SRL-019,MRL-019,SRL-EN019,MRL-E019,","Spell Ruler,Spell Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/35565537.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/35565537.jpg"
"36039163","Penguin Knight","When this card is sent directly from your Deck to the Graveyard by an effect of a card controlled by your opponent, unite your Graveyard cards and your own Deck, shuffle them and form a new Deck.","900","800","Effect Monster","3","Aqua","WATER","null","null","null","Penguin","DB1-EN001,SRL-001,SRL-EN001,MRL-001,MRL-E001,","Dark Beginning 1,Spell Ruler,Spell Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/36039163.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/36039163.jpg"
"38142739","Petit Angel","A quick-moving and tiny fairy that's very difficult to hit.","600","900","Normal Monster","3","Fairy","LIGHT","null","null","null","null","LOB-025,LOB-EN025,MRL-E114,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/38142739.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/38142739.jpg"
"38369349","Manga Ryu-Ran","Cannot be Normal Summoned/Set. Cannot be Special Summoned unless you control a face-up ""Toon World"". Must first be Special Summoned (from your hand) by Tributing the same number of monsters needed for a Tribute Summon (normally 2). This card cannot attack the turn it is Special Summoned. You must pay 500 Life Points to declare an attack with this monster. If ""Toon World"" on the field is destroyed, destroy this card. This card can attack your opponent directly, unless they control a Toon Monster. If they do control one, this card must target a Toon Monster for its attacks.","2200","2600","Toon Monster","7","Dragon","FIRE","null","null","null","Toon","DB1-EN038,DLG1-EN063,RP01-EN062,MRL-071,LCYW-EN104,SRL-071,SDP-022,SRL-EN071,MRL-E071,","Dark Beginning 1,Dark Legends,Retro Pack,Magic Ruler,Legendary Collection 3: Yugi's World Mega Pack,Spell Ruler,Starter Deck: Pegasus,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/38369349.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/38369349.jpg"
