"id","name","desc","atk","def","type","level","race","attribute","scale","linkval","linkmarkers","archetype","set_tag","setcode","ban_tcg","ban_ocg","ban_goat","image_url","image_url_small"
"7089711","Hane-Hane","FLIP: Select 1 monster on the field and return it to its owner's hand.","450","500","Flip Effect Monster","2","Beast","EARTH","null","null","null","null","SDP-010,DLG1-EN016,DB1-EN132,SKE-019,SDK-046,LOB-110,RP01-EN015,LOB-EN110,MRL-E110,","Starter Deck: Pegasus,Dark Legends,Dark Beginning 1,Starter Deck: Kaiba Evolution,Starter Deck: Kaiba,Legend of Blue Eyes White Dragon,Retro Pack,Legend of Blue Eyes White Dragon,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/7089711.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/7089711.jpg"
"9786492","White Dragon Ritual","This card is used to Ritual Summon ""Paladin of White Dragon"". You must also Tribute monsters from your hand or field whose total Levels equal 4 or more.","null","null","Spell Card","0","Ritual","0","null","null","null","null","DR1-EN082,MFC-027,SKE-025,DPKB-EN032,","Dark Revelation Volume 1,Magician's Force,Starter Deck: Kaiba Evolution,Duelist Pack: Kaiba,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/9786492.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/9786492.jpg"
"10097168","Tiger Dragon","When this card is Tribute Summoned by Tributing a Dragon-Type monster: You can target up to 2 face-down Spell/Trap Cards your opponent controls; destroy those targets.","2400","1800","Effect Monster","6","Dragon","EARTH","null","null","null","null","YSKR-EN024,LDK2-ENK15,LCKC-EN069,CSOC-EN036,","Starter Deck: Kaiba Reloaded,Legendary Decks II,Legendary Collection Kaiba Mega Pack,Crossroads of Chaos,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/10097168.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/10097168.jpg"
"10202894","Skull Red Bird","This monster swoops down and attacks with a rain of knives stored in its wings.","1550","1200","Normal Monster","4","Winged Beast","WIND","null","null","null","null","SKE-010,SDK-029,LOB-105,LOB-EN105,LOB-E085,SDK-E027,","Starter Deck: Kaiba Evolution,Starter Deck: Kaiba,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Starter Deck: Kaiba,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/10202894.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/10202894.jpg"
"11091375","Luster Dragon","A very beautiful dragon covered with sapphire. It does not like fights, but has incredibly high attack power.","1900","1600","Normal Monster","4","Dragon","WIND","null","null","null","null","YSD-EN005,DR1-EN113,BP01-EN111,BP01-EN111,SDBE-EN004,SD1-EN003,BP02-EN001,SDKS-EN019,YS14-EN002,BP02-EN001,YSKR-EN007,MFC-058,TP5-EN004,","Starter Deck 2006,Dark Revelation Volume 1,Battle Pack: Epic Dawn,Battle Pack: Epic Dawn,Saga of Blue-Eyes White Dragon Structure Deck,Structure Deck: Dragon's Roar,Battle Pack 2: War of the Giants,Structure Deck: Seto Kaiba,Super Starter: Space-Time Showdown,Battle Pack 2: War of the Giants,Starter Deck: Kaiba Reloaded,Magician's Force,Tournament Pack 5,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/11091375.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/11091375.jpg"
"11224103","Horus the Black Flame Dragon LV6","This card is unaffected by Spell effects. During the End Phase, if this card destroyed a monster by battle this turn: You can send this face-up card to the Graveyard; Special Summon 1 ""Horus the Black Flame Dragon LV8"" from your hand or Deck.","2300","1600","Effect Monster","6","Dragon","FIRE","null","null","null","Horus the Black Flame Dragon","YSKR-EN020,LCYW-EN198,SDRL-EN012,SOD-EN007,DR3-EN007,SOD-EN007,","Starter Deck: Kaiba Reloaded,Legendary Collection 3: Yugi's World Mega Pack,Rise of the Dragon Lords Structure Deck,Soul of the Duelist,Dark Revelation Volume 3,Soul of the Duelist,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/11224103.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/11224103.jpg"
"14531242","Opticlops","A one-eyed giant that serves the ""Dark Ruler Ha Des"", it skewers its enemies with its sharp horn, shattering them to pieces.","1800","1700","Normal Monster","4","Fiend","DARK","null","null","null","null","DB2-EN131,RP02-EN053,YSKR-EN005,SKE-012,LOD-009,LOD-EN009,","Dark Beginning 2,Retro Pack 2,Starter Deck: Kaiba Reloaded,Starter Deck: Kaiba Evolution,Legacy of Darkness,Legacy of Darkness,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/14531242.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/14531242.jpg"
"14898066","Vorse Raider","This wicked Beast-Warrior does every horrid thing imaginable, and loves it! His axe bears the marks of his countless victims.","1900","1200","Normal Monster","4","Beast-Warrior","DARK","null","null","null","null","DPKB-EN008,YSKR-EN010,MIL1-EN032,LCKC-EN003,LDK2-ENK11,DT03-EN001,CT2-EN003,","Duelist Pack: Kaiba,Starter Deck: Kaiba Reloaded,Millennium Pack,Legendary Collection Kaiba Mega Pack,Legendary Decks II,Duel Terminal 3,Collectible Tins 2005,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/14898066.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/14898066.jpg"
"14898067","Vorse Raider","This wicked Beast-Warrior does every horrid thing imaginable, and loves it! His axe bears the marks of his countless victims.","1900","1200","Normal Monster","4","Beast-Warrior","DARK","null","null","null","null","DPKB-EN008,YSKR-EN010,MIL1-EN032,LCKC-EN003,LDK2-ENK11,DT03-EN001,CT2-EN003,","Duelist Pack: Kaiba,Starter Deck: Kaiba Reloaded,Millennium Pack,Legendary Collection Kaiba Mega Pack,Legendary Decks II,Duel Terminal 3,Collectible Tins 2005,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/14898067.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/14898067.jpg"
"15303296","Ryu-Kishin","A very elusive creature that looks like a harmless statue until it attacks.","1000","500","Normal Monster","3","Fiend","DARK","null","null","null","null","SDK-003,SDK-E002,","Starter Deck: Kaiba,Starter Deck: Kaiba,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/15303296.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/15303296.jpg"
"17092736","Ancient Telescope","See the top 5 cards of your opponent's Deck. Return the cards to the Deck in the same order.","null","null","Spell Card","0","Normal","0","null","null","null","null","SDK-039,SDK-E036,","Starter Deck: Kaiba,Starter Deck: Kaiba,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/17092736.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/17092736.jpg"
"17444133","Kaiser Sea Horse","This card can be treated as 2 Tributes for the Tribute Summon of a LIGHT monster.","1700","1650","Effect Monster","4","Sea Serpent","LIGHT","null","null","null","null","SDRL-EN008,DPKB-EN017,YSKR-EN016,DB2-EN115,SDBE-EN016,RP02-EN087,SKE-015,","Rise of the Dragon Lords Structure Deck,Duelist Pack: Kaiba,Starter Deck: Kaiba Reloaded,Dark Beginning 2,Saga of Blue-Eyes White Dragon Structure Deck,Retro Pack 2,Starter Deck: Kaiba Evolution,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/17444133.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/17444133.jpg"
"17655904","Burst Stream of Destruction","If you control ""Blue-Eyes White Dragon"": Destroy all monsters your opponent controls. ""Blue-Eyes White Dragon"" cannot attack the turn you activate this card.","null","null","Spell Card","0","Normal","0","null","null","null","Blue-Eyes","YSKR-EN036,SS02-ENA13,LCKC-EN025,SDDC-EN025,SDBE-EN021,LDK2-ENK19,SDKS-EN022,DT01-EN039,AST-038,DR2-EN150,DTP1-EN013,DTP1-EN013,","Starter Deck: Kaiba Reloaded,Speed Duel Starter Decks: Duelists of Tomorrow,Legendary Collection Kaiba Mega Pack,Dragons Collide Structure Deck,Saga of Blue-Eyes White Dragon Structure Deck,Legendary Decks II,Structure Deck: Seto Kaiba,Duel Terminal 1,Ancient Sanctuary,Dark Revelation Volume 2,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/17655904.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/17655904.jpg"
"17658803","Luster Dragon 2","This dragon feeds on emerald. Enchanted by this monster even when attacked, few people live to tell of its beauty.","2400","1400","Normal Monster","6","Dragon","WIND","null","null","null","null","SS02-ENA04,DB2-EN165,SKE-014,YSD-EN003,YS11-EN002,LOD-050,LOD-EN050,","Speed Duel Starter Decks: Duelists of Tomorrow,Dark Beginning 2,Starter Deck: Kaiba Evolution,Starter Deck 2006,Starter Deck: Dawn of the Xyz,Legacy of Darkness,Legacy of Darkness,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/17658803.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/17658803.jpg"
"17814387","Reinforcements","Target face-up monster gains 500 ATK until the End Phase.","null","null","Trap Card","0","Normal","0","null","null","null","null","SDY-031,SDK-038,SDP-042,DT01-EN049,YSD-EN032,SDJ-044,DTP1-EN019,DTP1-EN019,SDY-E029,SDK-E035,","Starter Deck: Yugi,Starter Deck: Kaiba,Starter Deck: Pegasus,Duel Terminal 1,Starter Deck 2006,Starter Deck: Joey,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Starter Deck: Yugi,Starter Deck: Kaiba,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/17814387.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/17814387.jpg"
"17985575","Lord of D.","Dragon-Type monsters on the field cannot be targeted by card effects.","1200","1100","Effect Monster","4","Spellcaster","DARK","null","null","null","null","SS02-ENA05,SDKS-EN011,DPKB-EN009,SKE-016,SDDC-EN015,DPBC-EN017,SDK-041,RP01-EN086,DLG1-EN087,DL17-EN001,SDK-E038,BPT-004,","Speed Duel Starter Decks: Duelists of Tomorrow,Structure Deck: Seto Kaiba,Duelist Pack: Kaiba,Starter Deck: Kaiba Evolution,Dragons Collide Structure Deck,Duelist Pack: Battle City,Starter Deck: Kaiba,Retro Pack,Dark Legends,Duelist League 17 participation cards,Starter Deck: Kaiba,Booster Pack Collectors Tins 2002,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/17985575.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/17985575.jpg"
"19159413","De-Spell","Select 1 Spell Card on the field and destroy it. If the selected card is Set, pick up and see the card. If it is a Spell Card, it is destroyed. If it is a Trap Card, return it to its original position.","null","null","Spell Card","0","Normal","0","null","null","null","null","SDY-029,SDK-035,SDP-029,SDJ-029,SKE-028,SDY-E027,SDK-E032,","Starter Deck: Yugi,Starter Deck: Kaiba,Starter Deck: Pegasus,Starter Deck: Joey,Starter Deck: Kaiba Evolution,Starter Deck: Yugi,Starter Deck: Kaiba,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/19159413.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/19159413.jpg"
"19230408","Offerings to the Doomed","Target 1 face-up monster on the field; destroy that target, also skip your next Draw Phase.","null","null","Spell Card","0","Quick-Play","0","null","null","null","null","YSKR-EN033,BP03-EN138,SDPL-EN023,OP01-EN023,DT02-EN039,BP01-EN070,LON-051,BP03-EN138,BP01-EN070,GLD1-EN034,LON-E051,LON-EN051,","Starter Deck: Kaiba Reloaded,Battle Pack 3: Monster League,Structure Deck: Powercode Link,OTS Tournament Pack 1,Duel Terminal 2,Battle Pack: Epic Dawn,Labyrinth of Nightmare,Battle Pack 3: Monster League,Battle Pack: Epic Dawn,Gold Series,Labyrinth of Nightmare,Labyrinth of Nightmare,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/19230408.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/19230408.jpg"
"19230407","Offerings to the Doomed","Target 1 face-up monster on the field; destroy that target, also skip your next Draw Phase.","null","null","Spell Card","0","Quick-Play","0","null","null","null","null","YSKR-EN033,BP03-EN138,SDPL-EN023,OP01-EN023,DT02-EN039,BP01-EN070,LON-051,BP03-EN138,BP01-EN070,GLD1-EN034,LON-E051,LON-EN051,","Starter Deck: Kaiba Reloaded,Battle Pack 3: Monster League,Structure Deck: Powercode Link,OTS Tournament Pack 1,Duel Terminal 2,Battle Pack: Epic Dawn,Labyrinth of Nightmare,Battle Pack 3: Monster League,Battle Pack: Epic Dawn,Gold Series,Labyrinth of Nightmare,Labyrinth of Nightmare,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/19230407.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/19230407.jpg"
"19523799","Ookazi","Inflict 800 points of damage to your opponent's Life Points.","null","null","Spell Card","0","Normal","0","null","null","null","null","SKE-026,5DS2-EN031,YSD-EN020,SDK-023,MRL-E108,","Starter Deck: Kaiba Evolution,Starter Deck: Yu-Gi-Oh! 5D's 2009,Starter Deck 2006,Starter Deck: Kaiba,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/19523799.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/19523799.jpg"
"20277376","Divine Dragon Apocralyph","Once per turn: You can discard 1 card, then target 1 Dragon-Type monster in your Graveyard; add that target to your hand.","1000","1500","Effect Monster","4","Dragon","DARK","null","null","null","null","YSKR-EN026,ORCS-EN036,SDBE-EN012,","Starter Deck: Kaiba Reloaded,Order of Chaos,Saga of Blue-Eyes White Dragon Structure Deck,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/20277376.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/20277376.jpg"
"21263083","Pale Beast","With skin tinged a bluish-white, this strange creature is a fearsome sight to behold.","1500","1200","Normal Monster","4","Beast","EARTH","null","null","null","null","SDK-031,MRD-047,MRD-E047,MRL-E109,MRD-EN047,","Starter Deck: Kaiba,Metal Raiders,Metal Raiders,Spell Ruler,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/21263083.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/21263083.jpg"
"22046459","Megamorph","While your LP is lower than your opponent's, the equipped monster's ATK becomes double its original ATK. While your LP is higher, the equipped monster's ATK becomes half its original ATK.","null","null","Spell Card","0","Equip","0","null","null","null","null","SD09-EN024,DLG1-EN062,DT04-EN044,SDKS-EN027,SDCR-EN024,BPW2-EN069,SKE-037,DB1-EN037,RP01-EN061,MRL-061,WGRT-EN069,SRL-EN061,SRL-061,TP4-003,MRL-E061,","Structure Deck: Dinosaur's Rage,Dark Legends,Duel Terminal 4,Structure Deck: Seto Kaiba,Cyber Dragon Revolution Structure Deck,War of the Giants: Round 2,Starter Deck: Kaiba Evolution,Dark Beginning 1,Retro Pack,Magic Ruler,War of the Giants Reinforcements,Spell Ruler,Spell Ruler,Tournament Pack 4,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/22046459.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/22046459.jpg"
"24068492","Just Desserts","Inflict 500 points of damage to your opponent's Life Points for each monster on your opponent's side of the field.","null","null","Trap Card","0","Normal","0","null","null","null","null","LCKC-EN105,SDK-040,SDJ-042,SKE-043,SDK-E037,","Legendary Collection Kaiba Mega Pack,Starter Deck: Kaiba,Starter Deck: Joey,Starter Deck: Kaiba Evolution,Starter Deck: Kaiba,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/24068492.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/24068492.jpg"
"24611934","Ryu-Kishin Powered","A gargoyle enhanced by the powers of darkness. Very sharp talons make it a worthy opponent.","1600","1200","Normal Monster","4","Fiend","DARK","null","null","null","null","DB2-EN056,SS02-ENA03,SKE-008,SDK-024,MRD-092,MRD-E092,MRD-EN092,SDK-E022,","Dark Beginning 2,Speed Duel Starter Decks: Duelists of Tomorrow,Starter Deck: Kaiba Evolution,Starter Deck: Kaiba,Metal Raiders,Metal Raiders,Metal Raiders,Starter Deck: Kaiba,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/24611934.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/24611934.jpg"
"25206027","Interplanetarypurplythorny Dragon","If a monster you control is destroyed by battle or card effect and sent to the Graveyard: You can Special Summon this card from your hand.","2200","1100","Effect Monster","5","Dragon","DARK","null","null","null","null","YSKR-EN027,ORCS-EN085,BP02-EN104,SDKS-EN016,BP02-EN104,AP02-EN004,","Starter Deck: Kaiba Reloaded,Order of Chaos,Battle Pack 2: War of the Giants,Structure Deck: Seto Kaiba,Battle Pack 2: War of the Giants,Astral Pack Two,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/25206027.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/25206027.jpg"
"26378150","Rude Kaiser","With an axe in each hand, this monster delivers heavy damage.","1800","1600","Normal Monster","5","Beast-Warrior","EARTH","null","null","null","null","SDK-027,LCJW-EN004,SDK-E025,","Starter Deck: Kaiba,Legendary Collection 4: Joey's World Mega Pack,Starter Deck: Kaiba,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/26378150.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/26378150.jpg"
"29267084","Shadow Spell","Activate this card by targeting 1 face-up monster your opponent controls; it loses 700 ATK, also it cannot attack or change its battle position. When it leaves the field, destroy this card.","null","null","Trap Card","0","Continuous","0","null","null","null","null","YSKR-EN044,BP03-EN198,LDK2-ENK35,YS18-EN034,DT03-EN049,SKE-041,YS13-EN037,YS14-EN035,BP01-EN092,BP03-EN198,BP01-EN092,","Starter Deck: Kaiba Reloaded,Battle Pack 3: Monster League,Legendary Decks II,Starter Deck: Codebreaker,Duel Terminal 3,Starter Deck: Kaiba Evolution,Super Starter: V for Victory,Super Starter: Space-Time Showdown,Battle Pack: Epic Dawn,Battle Pack 3: Monster League,Battle Pack: Epic Dawn,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/29267084.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/29267084.jpg"
"30113682","Judge Man","This club-wielding warrior battles to the end and will never surrender.","2200","1500","Normal Monster","6","Warrior","EARTH","null","null","null","null","DPKB-EN003,LCKC-EN004,SDK-007,SDK-E006,","Duelist Pack: Kaiba,Legendary Collection Kaiba Mega Pack,Starter Deck: Kaiba,Starter Deck: Kaiba,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/30113682.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/30113682.jpg"
