"id","name","desc","atk","def","type","level","race","attribute","scale","linkval","linkmarkers","archetype","set_tag","setcode","ban_tcg","ban_ocg","ban_goat","image_url","image_url_small"
"6368039","Gaia The Fierce Knight","A knight whose horse travels faster than the wind. His battle-charge is a force to be reckoned with.","2300","2100","Normal Monster","7","Warrior","EARTH","null","null","null","null","SDY-007,MIL1-EN025,YGLD-ENA05,SYE-007,DLG1-EN005,RP01-EN004,LCYW-EN002,DB1-EN103,LOB-006,LOB-E004,LOB-EN006,SDY-E006,","Starter Deck: Yugi,Millennium Pack,Yugi's Legendary Decks,Starter Deck: Yugi Evolution,Dark Legends,Retro Pack,Legendary Collection 3: Yugi's World Mega Pack,Dark Beginning 1,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/6368039.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/6368039.jpg"
"10667321","Ancient Rules","Special Summon 1 Level 5 or higher Normal Monster from your hand.","null","null","Spell Card","0","Normal","0","null","null","null","null","LDK2-ENK27,LCKC-EN039,YSYR-EN034,STON-EN037,CP07-EN019,DL13-EN016,STON-EN037,","Legendary Decks II,Legendary Collection Kaiba Mega Pack,Starter Deck: Yugi Reloaded,Strike of Neos,Champion Pack: Game Seven,Duelist League 13 participation cards,Strike of Neos,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/10667321.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/10667321.jpg"
"11321183","Dark Blade","They say he is a dragon-manipulating warrior from the dark world. His attack is tremendous, using his great swords with vicious power.","1800","1500","Normal Monster","4","Warrior","DARK","null","null","null","Dark World","5DS1-EN004,SYE-015,DR1-EN062,YSDS-EN003,YSYR-EN007,YS14-EN005,DEM1-EN002,YSD-EN004,YS11-EN003,YSDJ-EN003,MFC-007,SD5-EN003,","Starter Deck: Yu-Gi-Oh! 5D's,Starter Deck: Yugi Evolution,Dark Revelation Volume 1,Starter Deck: Syrus Truesdale,Starter Deck: Yugi Reloaded,Super Starter: Space-Time Showdown,Demo Pack,Starter Deck 2006,Starter Deck: Dawn of the Xyz,Starter Deck: Jaden Yuki,Magician's Force,Structure Deck: Warrior's Triumph,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/11321183.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/11321183.jpg"
"12607053","Waboku","You take no battle damage from your opponent's monsters this turn. Your monsters cannot be destroyed by battle this turn.","null","null","Trap Card","0","Normal","0","null","null","null","null","YSYR-EN039,SD7-EN026,SDCR-EN035,SYE-042,SDZW-EN036,SDY-040,SDJ-046,SDP-044,BP02-EN170,BP02-EN170,DT03-EN100,SDY-E036,","Starter Deck: Yugi Reloaded,Structure Deck: Invincible Fortress,Cyber Dragon Revolution Structure Deck,Starter Deck: Yugi Evolution,Zombie World Structure Deck,Starter Deck: Yugi,Starter Deck: Joey,Starter Deck: Pegasus,Battle Pack 2: War of the Giants,Battle Pack 2: War of the Giants,Duel Terminal 3,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/12607053.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/12607053.jpg"
"13039848","Giant Soldier of Stone","A giant warrior made of stone. A punch from this creature has earth-shaking results.","1300","2000","Normal Monster","3","Rock","EARTH","null","null","null","null","DB1-EN124,SDP-007,RP01-EN010,BP01-EN171,YGLD-ENA15,SDMY-EN019,BP01-EN171,YSYR-EN003,LCYW-EN007,SDY-013,DEM2-EN001,SYE-010,LOB-068,DLG1-EN011,LOB-E054,LOB-EN068,SDY-E011,","Dark Beginning 1,Starter Deck: Pegasus,Retro Pack,Battle Pack: Epic Dawn,Yugi's Legendary Decks,Structure Deck: Yugi Muto,Battle Pack: Epic Dawn,Starter Deck: Yugi Reloaded,Legendary Collection 3: Yugi's World Mega Pack,Starter Deck: Yugi,Demo Deck 2015,Starter Deck: Yugi Evolution,Legend of Blue Eyes White Dragon,Dark Legends,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/13039848.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/13039848.jpg"
"13429800","Great White","A giant white shark with razor-sharp teeth.","1600","800","Normal Monster","4","Fish","WATER","null","null","null","Shark ","SYE-009,SDY-011,SDY-E009,","Starter Deck: Yugi Evolution,Starter Deck: Yugi,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/13429800.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/13429800.jpg"
"13723605","Man-Eating Treasure Chest","A monster disguised as a treasure chest that is known to attack the unwary adventurer.","1600","1000","Normal Monster","4","Fiend","DARK","null","null","null","null","SDY-037,DEM2-EN005,MRL-E106,","Starter Deck: Yugi,Demo Deck 2015,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/13723605.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/13723605.jpg"
"13839120","Yellow Gadget","When this card is Normal or Special Summoned: You can add 1 ""Green Gadget"" from your Deck to your hand.","1200","1200","Effect Monster","4","Machine","EARTH","null","null","null","Gadget","DPYG-EN014,YSYR-EN021,DPRP-EN023,YGLD-ENC18,SD10-EN008,SDMM-EN017,SDGR-EN011,LCYW-EN041,HL07-EN006,TU07-EN003,","Duelist Pack: Yugi,Starter Deck: Yugi Reloaded,Duelist Pack: Rivals of the Pharaoh,Yugi's Legendary Decks,Structure Deck: Machine Re-Volt,Machina Mayhem Structure Deck,Geargia Rampage Structure Deck,Legendary Collection 3: Yugi's World Mega Pack,Hobby League 7 participation card F,Turbo Pack: Booster Seven,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/13839120.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/13839120.jpg"
"13945283","Wall of Illusion","If this card is attacked by a monster, after damage calculation: Return that monster to the hand.","1000","1850","Effect Monster","4","Fiend","DARK","null","null","null","null","SDY-034,DT04-EN057,SYE-016,TP7-EN014,DLG1-EN084,BPW2-EN002,RP01-EN083,WGRT-EN002,SDY-E032,","Starter Deck: Yugi,Duel Terminal 4,Starter Deck: Yugi Evolution,Tournament Pack 7,Dark Legends,War of the Giants: Round 2,Retro Pack,War of the Giants Reinforcements,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/13945283.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/13945283.jpg"
"14087893","Book of Moon","Target 1 face-up monster on the field; change that target to face-down Defense Position.","null","null","Spell Card","0","Quick-Play","0","null","null","null","null","YS18-EN027,YSYR-EN030,YS17-EN025,TU01-EN012,AP05-EN022,SDMA-EN023,SDDC-EN029,BP02-EN138,RP02-EN070,YS16-EN027,DB2-EN232,YSDS-EN025,SDSC-EN030,BP01-EN072,NKRT-EN027,BP01-EN072,BP02-EN138,PGD-035,PGL2-EN049,LCYW-EN270,LCJW-EN288,DT03-EN093,TU07-EN001,CP01-EN002,","Starter Deck: Codebreaker,Starter Deck: Yugi Reloaded,Starter Deck: Link Strike,Turbo Pack: Booster One,Astral Pack Five,Structure Deck: Marik (TCG),Dragons Collide Structure Deck,Battle Pack 2: War of the Giants,Retro Pack 2,Starter Deck: Yuya,Dark Beginning 2,Starter Deck: Syrus Truesdale,Spellcaster's Command Structure Deck,Battle Pack: Epic Dawn,Noble Knights of the Round Table Box Set,Battle Pack: Epic Dawn,Battle Pack 2: War of the Giants,Pharaonic Guardian,Premium Gold: Return of the Bling,Legendary Collection 3: Yugi's World Mega Pack,Legendary Collection 4: Joey's World Mega Pack,Duel Terminal 3,Turbo Pack: Booster Seven,Champion Pack: Game One,","Limited","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/14087893.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/14087893.jpg"
"14778250","The Tricky","You can Special Summon this card (from your hand) by discarding 1 card.","2000","1200","Effect Monster","5","Spellcaster","WIND","null","null","null","null","YSYR-EN024,DT05-EN055,BP01-EN135,BP02-EN069,BP01-EN135,BP02-EN069,YGLD-ENC12,LCYW-EN043,LDK2-ENY15,TDGS-EN090,","Starter Deck: Yugi Reloaded,Duel Terminal 5b,Battle Pack: Epic Dawn,Battle Pack 2: War of the Giants,Battle Pack: Epic Dawn,Battle Pack 2: War of the Giants,Yugi's Legendary Decks,Legendary Collection 3: Yugi's World Mega Pack,Legendary Decks II,The Duelist Genesis,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/14778250.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/14778250.jpg"
"15025844","Mystical Elf","A delicate elf that lacks offense, but has a terrific defense backed by mystical power.","800","2000","Normal Monster","4","Spellcaster","LIGHT","null","null","null","null","YS15-ENF02,SYE-002,DB1-EN120,SDY-001,YSYR-EN002,YGLD-ENA14,YS14-EN008,YS13-EN004,LCYW-EN005,LOB-062,YS15-ENY02,SDY-E001,LOB-EN062,LOB-E050,DEM3-EN001,","Saber Force Starter Deck,Starter Deck: Yugi Evolution,Dark Beginning 1,Starter Deck: Yugi,Starter Deck: Yugi Reloaded,Yugi's Legendary Decks,Super Starter: Space-Time Showdown,Super Starter: V for Victory,Legendary Collection 3: Yugi's World Mega Pack,Legend of Blue Eyes White Dragon,2-Player Starter Deck: Yuya & Declan,Starter Deck: Yugi,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Demo Deck 2016,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/15025844.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/15025844.jpg"
"16430187","The Reliable Guardian","Increase 1 face-up monster's DEF by 700 points until the end of this turn.","null","null","Spell Card","0","Quick-Play","0","null","null","null","null","DB1-EN028,SRL-044,SYE-034,MRL-044,SRL-EN044,SDJ-033,MRL-E044,","Dark Beginning 1,Spell Ruler,Starter Deck: Yugi Evolution,Magic Ruler,Spell Ruler,Starter Deck: Joey,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/16430187.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/16430187.jpg"
"16972957","Doma The Angel of Silence","This fairy rules over the end of existence.","1600","1400","Normal Monster","5","Fairy","DARK","null","null","null","Angel","MRD-015,SDY-015,MRD-E015,SDY-E013,MRD-EN015,","Metal Raiders,Starter Deck: Yugi,Metal Raiders,Starter Deck: Yugi,Metal Raiders,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/16972957.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/16972957.jpg"
"17814387","Reinforcements","Target face-up monster gains 500 ATK until the End Phase.","null","null","Trap Card","0","Normal","0","null","null","null","null","SDY-031,SDK-038,SDP-042,DT01-EN049,YSD-EN032,SDJ-044,DTP1-EN019,DTP1-EN019,SDY-E029,SDK-E035,","Starter Deck: Yugi,Starter Deck: Kaiba,Starter Deck: Pegasus,Duel Terminal 1,Starter Deck 2006,Starter Deck: Joey,Duel Terminal - Preview Wave 1,Duel Terminal - Preview Wave 2,Starter Deck: Yugi,Starter Deck: Kaiba,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/17814387.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/17814387.jpg"
"18161786","Mystic Plasma Zone","Increase the ATK of all DARK monsters by 500 points and decreases their DEF by 400 points.","null","null","Spell Card","0","Field","0","null","null","null","null","DB1-EN064,SYE-038,SRL-101,MRL-101,SRL-EN101,MRL-E101,","Dark Beginning 1,Starter Deck: Yugi Evolution,Spell Ruler,Magic Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/18161786.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/18161786.jpg"
"18807109","Spellbinding Circle","Activate this card by targeting 1 monster your opponent controls; it cannot attack or change its battle position. When that monster is destroyed, destroy this card.","null","null","Trap Card","0","Continuous","0","null","null","null","null","5DS1-EN034,DPYG-EN026,YSYR-EN041,SYE-045,LCYW-EN092,YGLD-ENB36,DB1-EN006,MRL-006,SRL-006,MRL-E006,SRL-EN006,","Starter Deck: Yu-Gi-Oh! 5D's,Duelist Pack: Yugi,Starter Deck: Yugi Reloaded,Starter Deck: Yugi Evolution,Legendary Collection 3: Yugi's World Mega Pack,Yugi's Legendary Decks,Dark Beginning 1,Magic Ruler,Spell Ruler,Spell Ruler,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/18807109.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/18807109.jpg"
"19159413","De-Spell","Select 1 Spell Card on the field and destroy it. If the selected card is Set, pick up and see the card. If it is a Spell Card, it is destroyed. If it is a Trap Card, return it to its original position.","null","null","Spell Card","0","Normal","0","null","null","null","null","SDY-029,SDK-035,SDP-029,SDJ-029,SKE-028,SDY-E027,SDK-E032,","Starter Deck: Yugi,Starter Deck: Kaiba,Starter Deck: Pegasus,Starter Deck: Joey,Starter Deck: Kaiba Evolution,Starter Deck: Yugi,Starter Deck: Kaiba,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/19159413.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/19159413.jpg"
"24623598","Disappear","Remove from play 1 card from your opponent's Graveyard.","null","null","Trap Card","0","Normal","0","null","null","null","null","DB2-EN198,SYE-049,LOD-089,LOD-EN089,","Dark Beginning 2,Starter Deck: Yugi Evolution,Legacy of Darkness,Legacy of Darkness,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/24623598.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/24623598.jpg"
"24725825","Electric Virus","You can discard this card to the Graveyard, then target 1 Machine or Dragon-Type monster your opponent controls; take control of that target until the End Phase.","1000","1000","Effect Monster","3","Thunder","LIGHT","null","null","null","null","YSYR-EN022,STON-EN021,BATT-EN005,","Starter Deck: Yugi Reloaded,Strike of Neos,Battle Pack Tournament Prize Cards,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/24725825.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/24725825.jpg"
"26202165","Sangan","If this card is sent from the field to the GY: Add 1 monster with 1500 or less ATK from your Deck to your hand, but you cannot activate cards, or the effects of cards, with that name for the rest of this turn. You can only use this effect of ""Sangan"" once per turn.","1000","600","Effect Monster","3","Fiend","DARK","null","null","null","null","SDJ-019,SYE-018,LDK2-ENY21,YS17-EN013,YS12-EN016,DPRP-EN038,SDGU-EN017,MRD-069,DB2-EN042,MRD-EN069,HL2-EN003,GLD2-EN001,MRD-E069,DLG1-EN037,LCYW-EN120,TU06-EN001,RP01-EN036,","Starter Deck: Joey,Starter Deck: Yugi Evolution,Legendary Decks II,Starter Deck: Link Strike,Starter Deck: Xyz Symphony,Duelist Pack: Rivals of the Pharaoh,Gates of the Underworld Structure Deck,Metal Raiders,Dark Beginning 2,Metal Raiders,Hobby League 2 participation card C,Gold Series 2009,Metal Raiders,Dark Legends,Legendary Collection 3: Yugi's World Mega Pack,Turbo Pack: Booster Six,Retro Pack,","null","null","Limited","https://storage.googleapis.com/ygoprodeck.com/pics/26202165.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/26202165.jpg"
"28279543","Curse of Dragon","A wicked dragon that taps into dark forces to execute a powerful attack.","2000","1500","Normal Monster","5","Dragon","DARK","null","null","null","null","DLG1-EN010,DB1-EN123,RP01-EN009,LCYW-EN006,SDY-008,YGLD-ENA07,LOB-066,LOB-E053,LOB-EN066,SDY-E007,","Dark Legends,Dark Beginning 1,Retro Pack,Legendary Collection 3: Yugi's World Mega Pack,Starter Deck: Yugi,Yugi's Legendary Decks,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/28279543.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/28279543.jpg"
