"id","name","desc","atk","def","type","level","race","attribute","scale","linkval","linkmarkers","archetype","set_tag","setcode","ban_tcg","ban_ocg","ban_goat","image_url","image_url_small"
"7089711","Hane-Hane","FLIP: Select 1 monster on the field and return it to its owner's hand.","450","500","Flip Effect Monster","2","Beast","EARTH","null","null","null","null","SDP-010,DLG1-EN016,DB1-EN132,SKE-019,SDK-046,LOB-110,RP01-EN015,LOB-EN110,MRL-E110,","Starter Deck: Pegasus,Dark Legends,Dark Beginning 1,Starter Deck: Kaiba Evolution,Starter Deck: Kaiba,Legend of Blue Eyes White Dragon,Retro Pack,Legend of Blue Eyes White Dragon,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/7089711.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/7089711.jpg"
"7902349","Left Arm of the Forbidden One","A forbidden left arm sealed by magic. Whosoever breaks this seal will know infinite power.","200","300","Normal Monster","1","Spellcaster","DARK","null","null","null","Exodia","DB1-EN138,DLG1-EN021,LDK2-ENY06,LOB-123,PGL2-EN025,DL11-EN005,YGLD-ENA21,LOB-EN123,RP01-EN020,LCYW-EN305,LART-EN005,LOB-E100,UBP1-EN004,","Dark Beginning 1,Dark Legends,Legendary Decks II,Legend of Blue Eyes White Dragon,Premium Gold: Return of the Bling,Duelist League 2 participation cards,Yugi's Legendary Decks,Legend of Blue Eyes White Dragon,Retro Pack,Legendary Collection 3: Yugi's World Mega Pack,The Lost Art Promotion E,Legend of Blue Eyes White Dragon,Yu-Gi-Oh! GX Ultimate Beginner's Pack,","Limited","Limited","Limited","https://storage.googleapis.com/ygoprodeck.com/pics/7902349.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/7902349.jpg"
"8124921","Right Leg of the Forbidden One","A forbidden right leg sealed by magic. Whosoever breaks this seal will know infinite power.","200","300","Normal Monster","1","Spellcaster","DARK","null","null","null","Exodia","LDK2-ENY07,DLG1-EN018,DB1-EN135,YGLD-ENA18,LOB-120,PGL2-EN022,DL11-EN002,LCYW-EN302,RP01-EN017,LOB-E097,LOB-EN120,LART-EN002,UBP1-EN001,","Legendary Decks II,Dark Legends,Dark Beginning 1,Yugi's Legendary Decks,Legend of Blue Eyes White Dragon,Premium Gold: Return of the Bling,Duelist League 2 participation cards,Legendary Collection 3: Yugi's World Mega Pack,Retro Pack,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,The Lost Art Promotion B,Yu-Gi-Oh! GX Ultimate Beginner's Pack,","Limited","Limited","Limited","https://storage.googleapis.com/ygoprodeck.com/pics/8124921.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/8124921.jpg"
"9076207","Armed Ninja","FLIP: Target 1 Spell Card on the field; destroy that target. (If the target is Set, reveal it, and destroy it if it is a Spell Card. Otherwise, return it to its original position.)","300","300","Flip Effect Monster","1","Warrior","EARTH","null","null","null","Ninja","RP01-EN013,LOB-106,DB1-EN130,SDP-018,DLG1-EN014,DL13-EN001,LOB-E086,LOB-EN106,","Retro Pack,Legend of Blue Eyes White Dragon,Dark Beginning 1,Starter Deck: Pegasus,Dark Legends,Duelist League 13 participation cards,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/9076207.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/9076207.jpg"
"9159938","Dark Gray","Entirely gray, this beast has rarely been seen by mortal eyes.","800","900","Normal Monster","3","Beast","EARTH","null","null","null","null","LOB-011,LOB-E008,LOB-EN011,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/9159938.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/9159938.jpg"
"9293977","Metal Dragon","""Steel Ogre Grotto #1"" + ""Lesser Dragon""","1850","1700","Fusion Monster","6","Machine","WIND","null","null","null","null","LOB-102,LOB-E082,LOB-EN102,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/9293977.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/9293977.jpg"
"10202894","Skull Red Bird","This monster swoops down and attacks with a rain of knives stored in its wings.","1550","1200","Normal Monster","4","Winged Beast","WIND","null","null","null","null","SKE-010,SDK-029,LOB-105,LOB-EN105,LOB-E085,SDK-E027,","Starter Deck: Kaiba Evolution,Starter Deck: Kaiba,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Starter Deck: Kaiba,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/10202894.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/10202894.jpg"
"11868825","Goblin's Secret Remedy","Increase your Life Points by 600 points.","null","null","Spell Card","0","Normal","0","null","null","null","null","TP3-011,LOB-099,LOB-E079,LOB-EN099,","Tournament Pack: 3rd Season,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/11868825.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/11868825.jpg"
"12580477","Raigeki","Destroy all monsters your opponent controls.","null","null","Spell Card","0","Normal","0","null","null","null","null","LOB-053,LCKC-EN088,PGL2-EN048,BP01-EN032,LCJW-EN057,DB1-EN114,LCYW-EN054,BP01-EN032,LOB-EN053,LOB-E042,DLG1-EN006,OP02-EN003,RP01-EN005,","Legend of Blue Eyes White Dragon,Legendary Collection Kaiba Mega Pack,Premium Gold: Return of the Bling,Battle Pack: Epic Dawn,Legendary Collection 4: Joey's World Mega Pack,Dark Beginning 1,Legendary Collection 3: Yugi's World Mega Pack,Battle Pack: Epic Dawn,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Dark Legends,OTS Tournament Pack 2,Retro Pack,","Limited","Banned","Banned","https://storage.googleapis.com/ygoprodeck.com/pics/12580477.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/12580477.jpg"
"13039848","Giant Soldier of Stone","A giant warrior made of stone. A punch from this creature has earth-shaking results.","1300","2000","Normal Monster","3","Rock","EARTH","null","null","null","null","DB1-EN124,SDP-007,RP01-EN010,BP01-EN171,YGLD-ENA15,SDMY-EN019,BP01-EN171,YSYR-EN003,LCYW-EN007,SDY-013,DEM2-EN001,SYE-010,LOB-068,DLG1-EN011,LOB-E054,LOB-EN068,SDY-E011,","Dark Beginning 1,Starter Deck: Pegasus,Retro Pack,Battle Pack: Epic Dawn,Yugi's Legendary Decks,Structure Deck: Yugi Muto,Battle Pack: Epic Dawn,Starter Deck: Yugi Reloaded,Legendary Collection 3: Yugi's World Mega Pack,Starter Deck: Yugi,Demo Deck 2015,Starter Deck: Yugi Evolution,Legend of Blue Eyes White Dragon,Dark Legends,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/13039848.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/13039848.jpg"
"15025844","Mystical Elf","A delicate elf that lacks offense, but has a terrific defense backed by mystical power.","800","2000","Normal Monster","4","Spellcaster","LIGHT","null","null","null","null","YS15-ENF02,SYE-002,DB1-EN120,SDY-001,YSYR-EN002,YGLD-ENA14,YS14-EN008,YS13-EN004,LCYW-EN005,LOB-062,YS15-ENY02,SDY-E001,LOB-EN062,LOB-E050,DEM3-EN001,","Saber Force Starter Deck,Starter Deck: Yugi Evolution,Dark Beginning 1,Starter Deck: Yugi,Starter Deck: Yugi Reloaded,Yugi's Legendary Decks,Super Starter: Space-Time Showdown,Super Starter: V for Victory,Legendary Collection 3: Yugi's World Mega Pack,Legend of Blue Eyes White Dragon,2-Player Starter Deck: Yuya & Declan,Starter Deck: Yugi,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Demo Deck 2016,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/15025844.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/15025844.jpg"
"15052462","Violet Crystal","A Zombie-Type monster equipped with this card increases its ATK and DEF by 300 points.","null","null","Spell Card","0","Equip","0","null","null","null","null","LOB-E033,LOB-042,LOB-EN042,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/15052462.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/15052462.jpg"
"15401633","Kagemusha of the Blue Flame","Serving as a double for the Ruler of the Blue Flame, he's a master swordsman that wields a fine blade.","800","400","Normal Monster","2","Warrior","EARTH","null","null","null","null","LOB-E022,LOB-028,LOB-EN028,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/15401633.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/15401633.jpg"
"16353197","Drooling Lizard","A blood-sucking snake in human form that attacks any living being that passes nearby.","900","800","Normal Monster","3","Reptile","EARTH","null","null","null","null","LOB-115,LOB-EN115,LOB-E093,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/16353197.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/16353197.jpg"
"17535588","Armored Starfish","A bluish starfish with a solid hide capable of fending off attacks.","850","1400","Normal Monster","4","Aqua","WATER","null","null","null","null","LOB-116,LOB-EN116,LOB-E094,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/17535588.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/17535588.jpg"
"17881964","Darkfire Dragon","""Firegrass"" + ""Petit Dragon""","1500","1250","Fusion Monster","4","Dragon","DARK","null","null","null","null","LOB-019,TP3-016,LOB-E015,LOB-EN019,","Legend of Blue Eyes White Dragon,Tournament Pack: 3rd Season,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/17881964.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/17881964.jpg"
"18710707","The Furious Sea King","Grand King of the Seven Seas, he's able to summon massive tidal waves to drown the enemy.","800","700","Normal Monster","3","Aqua","WATER","null","null","null","null","LOB-033,LOB-EN033,LOB-E027,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/18710707.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/18710707.jpg"
"20060230","Hard Armor","A living suit of armor that attacks enemies with a bone-jarring tackle.","300","1200","Normal Monster","3","Warrior","EARTH","null","null","null","null","LOB-074,LOB-EN074,LOB-E059,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/20060230.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/20060230.jpg"
"22702055","Umi","Increase the ATK and DEF of all Fish, Sea Serpent, Thunder, and Aqua-Type monsters by 200 points. Decrease the ATK and DEF of all Machine and Pyro-Type monsters by 200 points.","null","null","Spell Card","0","Field","0","null","null","null","null","DB1-EN112,LOB-050,LOB-E039,LOB-EN050,","Dark Beginning 1,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/22702055.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/22702055.jpg"
"22910685","Green Phantom King","This youthful king of the forests lives in a green world, abundant with trees and wildlife.","500","1600","Normal Monster","3","Plant","EARTH","null","null","null","null","LOB-034,LOB-EN034,LOB-E028,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/22910685.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/22910685.jpg"
"23424603","Wasteland","Increases the ATK and DEF of all Dinosaur, Zombie, and Rock-Type monsters by 200 points.","null","null","Spell Card","0","Field","0","null","null","null","null","LOB-047,LOB-E037,LOB-EN047,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/23424603.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/23424603.jpg"
"24094653","Polymerization","Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Materials.","null","null","Spell Card","0","Normal","0","null","null","null","null","LDK2-ENJ26,LEHD-ENA22,SDMP-EN034,SDHS-EN023,DB1-EN119,SDJ-036,YGLD-ENB30,SS02-ENB11,DP1-EN014,DPKB-EN028,SDMY-EN031,SP15-EN038,LDK2-ENK22,YGLD-ENA35,YGLD-ENC28,LCYW-EN056,LOB-059,DLG1-EN009,RP01-EN008,LCJW-EN059,LCKC-EN026,LOB-EN059,SP15-EN038,LOB-E047,DEM4-EN001,","Legendary Decks II,Legendary Hero Decks,Master of Pendulum Structure Deck,HERO Strike Structure Deck,Dark Beginning 1,Starter Deck: Joey,Yugi's Legendary Decks,Speed Duel Starter Decks: Duelists of Tomorrow,Duelist Pack: Jaden Yuki,Duelist Pack: Kaiba,Structure Deck: Yugi Muto,Star Pack ARC-V,Legendary Decks II,Yugi's Legendary Decks,Yugi's Legendary Decks,Legendary Collection 3: Yugi's World Mega Pack,Legend of Blue Eyes White Dragon,Dark Legends,Retro Pack,Legendary Collection 4: Joey's World Mega Pack,Legendary Collection Kaiba Mega Pack,Legend of Blue Eyes White Dragon,Star Pack ARC-V,Legend of Blue Eyes White Dragon,Advanced Demo Deck Extra Pack,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/24094653.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/24094653.jpg"
"27847700","Polymerization","Fusion Summon 1 Fusion Monster from your Extra Deck, using monsters from your hand or field as Fusion Materials.","null","null","Spell Card","0","Normal","0","null","null","null","null","LDK2-ENJ26,LEHD-ENA22,SDMP-EN034,SDHS-EN023,DB1-EN119,SDJ-036,YGLD-ENB30,SS02-ENB11,DP1-EN014,DPKB-EN028,SDMY-EN031,SP15-EN038,LDK2-ENK22,YGLD-ENA35,YGLD-ENC28,LCYW-EN056,LOB-059,DLG1-EN009,RP01-EN008,LCJW-EN059,LCKC-EN026,LOB-EN059,SP15-EN038,LOB-E047,DEM4-EN001,","Legendary Decks II,Legendary Hero Decks,Master of Pendulum Structure Deck,HERO Strike Structure Deck,Dark Beginning 1,Starter Deck: Joey,Yugi's Legendary Decks,Speed Duel Starter Decks: Duelists of Tomorrow,Duelist Pack: Jaden Yuki,Duelist Pack: Kaiba,Structure Deck: Yugi Muto,Star Pack ARC-V,Legendary Decks II,Yugi's Legendary Decks,Yugi's Legendary Decks,Legendary Collection 3: Yugi's World Mega Pack,Legend of Blue Eyes White Dragon,Dark Legends,Retro Pack,Legendary Collection 4: Joey's World Mega Pack,Legendary Collection Kaiba Mega Pack,Legend of Blue Eyes White Dragon,Star Pack ARC-V,Legend of Blue Eyes White Dragon,Advanced Demo Deck Extra Pack,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/27847700.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/27847700.jpg"
"25769732","Machine Conversion Factory","A Machine-Type monster equipped with this card increases its ATK and DEF by 300 points.","null","null","Spell Card","0","Equip","0","null","null","null","null","LOB-096,LOB-E076,LOB-EN096,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/25769732.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/25769732.jpg"
"28279543","Curse of Dragon","A wicked dragon that taps into dark forces to execute a powerful attack.","2000","1500","Normal Monster","5","Dragon","DARK","null","null","null","null","DLG1-EN010,DB1-EN123,RP01-EN009,LCYW-EN006,SDY-008,YGLD-ENA07,LOB-066,LOB-E053,LOB-EN066,SDY-E007,","Dark Legends,Dark Beginning 1,Retro Pack,Legendary Collection 3: Yugi's World Mega Pack,Starter Deck: Yugi,Yugi's Legendary Decks,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Starter Deck: Yugi,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/28279543.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/28279543.jpg"
"29172562","Steel Ogre Grotto 1","A steel idol worshipped in the Land of Machines.","1400","1800","Normal Monster","5","Machine","EARTH","null","null","null","null","LOB-112,LOB-EN112,LOB-E090,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/29172562.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/29172562.jpg"
"32274490","Skull Servant","A skeletal ghost that isn't strong but can mean trouble in large numbers.","300","200","Normal Monster","1","Zombie","DARK","null","null","null","Skull Servant","LOB-004,DB1-EN101,OP01-EN014,LCYW-EN219,LOB-E002,LOB-EN004,","Legend of Blue Eyes White Dragon,Dark Beginning 1,OTS Tournament Pack 1,Legendary Collection 3: Yugi's World Mega Pack,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/32274490.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/32274490.jpg"
"32452818","Beaver Warrior","What this creature lacks in size it makes up for in defense when battling in the prairie.","1200","1500","Normal Monster","4","Beast-Warrior","EARTH","null","null","null","null","SDY-005,DB1-EN121,YGLD-ENA12,LOB-064,SYE-006,LOB-EN064,MRL-E103,","Starter Deck: Yugi,Dark Beginning 1,Yugi's Legendary Decks,Legend of Blue Eyes White Dragon,Starter Deck: Yugi Evolution,Legend of Blue Eyes White Dragon,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/32452818.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/32452818.jpg"
"33064647","One-Eyed Shield Dragon","This dragon wears a shield not only for its own protection, but also for ramming its enemies.","700","1300","Normal Monster","3","Dragon","WIND","null","null","null","null","LOB-087,LOB-EN087,MRL-E127,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Spell Ruler,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/33064647.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/33064647.jpg"
"33066139","Reaper of the Cards","FLIP: Select 1 Trap Card on the field and destroy it. If the selected card is Set, pick up and see the card. If it is a Trap Card, it is destroyed. If it is a Spell Card, return it to its original position.","1380","1930","Flip Effect Monster","5","Fiend","DARK","null","null","null","null","LOB-071,DB1-EN127,LOB-EN071,LOB-E057,","Legend of Blue Eyes White Dragon,Dark Beginning 1,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/33066139.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/33066139.jpg"
"33178416","Misairuzame","A missile-launching fish protected by deadly spikes.","1400","1600","Normal Monster","5","Fish","WATER","null","null","null","null","LOB-111,LOB-EN111,LOB-E089,","Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,Legend of Blue Eyes White Dragon,","null","null","null","https://storage.googleapis.com/ygoprodeck.com/pics/33178416.jpg","https://storage.googleapis.com/ygoprodeck.com/pics_small/33178416.jpg"
